gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
STM0342,,386610,+,STM0343,,387109,+,499,Normal (200-500 pb),True
STM0343,,388684,+,STM0344,,388783,+,99,Cercano (50-100 pb),True
STM0344,,389527,+,STM0345,,389499,+,-28,Solapado,True
STM0345,,389988,+,STM0346,,390388,+,400,Normal (200-500 pb),True
STM0346,,390913,+,STM0347,,391056,+,143,Moderado (100-200 pb),True
STM0347,,391698,+,STM0348,,391708,+,10,Muy cercano (< 50 pb),True
STM0348,,391933,+,STM0349,,391990,+,57,Cercano (50-100 pb),True
STM0349,,392350,+,STM0350,,392419,-,69,Cercano (50-100 pb),False
STM0350,,393931,-,STM0351,,393893,-,-38,Solapado,True
STM0351,,397061,-,STM0352,,397057,-,-4,Solapado,True
STM0352,,398284,-,STM0353,,398560,+,276,Normal (200-500 pb),False
STM0353,,400849,+,STM0354,,400860,+,11,Muy cercano (< 50 pb),True
STM0354,,401325,+,STM0355,,401402,+,77,Cercano (50-100 pb),True
STM0355,,401597,+,STM0356,,401889,+,292,Normal (200-500 pb),True
STM0356,,403143,+,STM0357,mod,403331,+,188,Moderado (100-200 pb),True
STM0357,mod,405290,+,STM0358,res,405299,+,9,Muy cercano (< 50 pb),True
STM0358,res,408272,+,STM0359,,408548,+,276,Normal (200-500 pb),True
STM0359,,408650,+,STM0360,,408766,+,116,Moderado (100-200 pb),True
STM0360,,410170,+,STM0361,,410166,+,-4,Solapado,True
STM0361,,411177,+,STM0362,,411193,+,16,Muy cercano (< 50 pb),True
STM0362,,411418,+,STM0363,,411513,+,95,Cercano (50-100 pb),True
STM0363,,412518,+,STM0364,foxA,412663,+,145,Moderado (100-200 pb),True
STM0364,foxA,414772,+,STM0365,yahN,414812,-,40,Muy cercano (< 50 pb),False
STM0365,yahN,415445,-,STM0366,yahO,415676,+,231,Normal (200-500 pb),False
STM0366,yahO,415952,+,STM0367,prpR,416087,-,135,Moderado (100-200 pb),False
STM0367,prpR,417713,-,STM0368,prpB,417977,+,264,Normal (200-500 pb),False
STM0368,prpB,418865,+,STM0369,prpC,418987,+,122,Moderado (100-200 pb),True
STM0369,prpC,420157,+,STM0370,prpD,420196,+,39,Muy cercano (< 50 pb),True
STM0370,prpD,421648,+,STM0371,prpE,421688,+,40,Muy cercano (< 50 pb),True
STM0371,prpE,423575,+,STM0372,hemB,423678,-,103,Moderado (100-200 pb),False
STM0372,hemB,424653,-,STM0373,yaiU,425165,+,512,Grande (> 500 pb),False
STM0373,yaiU,428102,+,STM0374,yaiV,428187,+,85,Cercano (50-100 pb),True
STM0374,yaiV,428811,+,STM0375,ampH,428855,-,44,Muy cercano (< 50 pb),False
STM0375,ampH,429986,-,STM0376,sbmA,430359,+,373,Normal (200-500 pb),False
STM0376,sbmA,431580,+,STM0377,yaiW,431594,+,14,Muy cercano (< 50 pb),True
STM0377,yaiW,432689,+,STM0378,yaiY,432726,-,37,Muy cercano (< 50 pb),False
STM0378,yaiY,433035,-,STM0379,yaiZ,433302,+,267,Normal (200-500 pb),False
STM0379,yaiZ,433518,+,STM0380,ddlA,433543,-,25,Muy cercano (< 50 pb),False
STM0380,ddlA,434638,-,STM0381,,434715,+,77,Cercano (50-100 pb),False
STM0381,,435429,+,STM0382,,435597,+,168,Moderado (100-200 pb),True
STM0382,,436809,+,STM0383,yaiB,437099,+,290,Normal (200-500 pb),True
STM0383,yaiB,437366,+,STM0384,psiF,437717,+,351,Normal (200-500 pb),True
STM0384,psiF,438038,+,STM0385,yaiC,438129,+,91,Cercano (50-100 pb),True
STM0385,yaiC,439242,+,STM0386,proC,439256,-,14,Muy cercano (< 50 pb),False
STM0386,proC,440066,-,STM0387,yaiI,440205,+,139,Moderado (100-200 pb),False
STM0387,yaiI,440661,+,STM0388,aroL,440845,+,184,Moderado (100-200 pb),True
STM0388,aroL,441391,+,STM0389,yaiA,441417,+,26,Muy cercano (< 50 pb),True
STM0389,yaiA,441609,+,STM0390,aroM,441859,+,250,Normal (200-500 pb),True
STM0390,aroM,442537,+,STM0391,yaiE,442607,+,70,Cercano (50-100 pb),True
STM0391,yaiE,442892,+,STM0392,rdgC,442929,-,37,Muy cercano (< 50 pb),False
STM0392,rdgC,443841,-,STM0393,yajF,443966,+,125,Moderado (100-200 pb),False
STM0393,yajF,444875,+,STM0394,araJ,444896,-,21,Muy cercano (< 50 pb),False
STM0394,araJ,446069,-,STM0395,sbcC,446241,-,172,Moderado (100-200 pb),True
STM0395,sbcC,449382,-,STM0396,sbcD,449378,-,-4,Solapado,True
STM0396,sbcD,450581,-,STM0397,phoB,450795,+,214,Normal (200-500 pb),False
STM0397,phoB,451485,+,STM0398,phoR,451554,+,69,Cercano (50-100 pb),True
STM0398,phoR,452850,+,STM0399,brnQ,453258,+,408,Normal (200-500 pb),True
STM0399,brnQ,454578,+,STM0400,proY,454652,+,74,Cercano (50-100 pb),True
STM0400,proY,456023,+,STM0401,malZ,456184,+,161,Moderado (100-200 pb),True
STM0401,malZ,458002,+,STM0402,,458073,-,71,Cercano (50-100 pb),False
STM0402,,458676,-,STM0403,yajB,458885,-,209,Normal (200-500 pb),True
STM0403,yajB,459467,-,STM0404,queA,459560,+,93,Cercano (50-100 pb),False
STM0404,queA,460625,+,STM0405,tgt,460821,+,196,Moderado (100-200 pb),True
STM0405,tgt,461949,+,STM0406,yajC,461971,+,22,Muy cercano (< 50 pb),True
STM0406,yajC,462304,+,STM0407,secD,462331,+,27,Muy cercano (< 50 pb),True
STM0407,secD,464179,+,STM0408,secF,464189,+,10,Muy cercano (< 50 pb),True
STM0408,secF,465161,+,STM0409,,465308,+,147,Moderado (100-200 pb),True
STM0409,,465674,+,STM0410,,465699,+,25,Muy cercano (< 50 pb),True
STM0410,,466392,+,STM0411,yajD,466561,+,169,Moderado (100-200 pb),True
STM0411,yajD,466909,+,STM0412,,467156,-,247,Normal (200-500 pb),False
STM0412,,467483,-,STM0413,tsx,467537,-,54,Cercano (50-100 pb),True
STM0413,tsx,468401,-,STM0414,yajI,468700,-,299,Normal (200-500 pb),True
STM0414,yajI,469240,-,STM0415,ybaD,469391,+,151,Moderado (100-200 pb),False
STM0415,ybaD,469841,+,STM0416,ribD,469844,+,3,Muy cercano (< 50 pb),True
STM0416,ribD,470948,+,STM0417,ribH,471036,+,88,Cercano (50-100 pb),True
STM0417,ribH,471507,+,STM0418,nusB,471527,+,20,Muy cercano (< 50 pb),True
STM0418,nusB,471947,+,STM0419,thiL,472025,+,78,Cercano (50-100 pb),True
STM0419,thiL,473003,+,STM0420,pgpA,472980,+,-23,Solapado,True
STM0420,pgpA,473496,+,STM0421,yajO,473599,-,103,Moderado (100-200 pb),False
STM0421,yajO,474574,-,STM0422,dxs,474630,-,56,Cercano (50-100 pb),True
STM0422,dxs,476493,-,STM0423,ispA,476516,-,23,Muy cercano (< 50 pb),True
STM0423,ispA,477416,-,STM0424,xseB,477416,-,0,Adyacente,True
STM0424,xseB,477659,-,STM0425,thiI,477868,+,209,Normal (200-500 pb),False
STM0425,thiI,479317,+,STM0426,phnV,479360,-,43,Muy cercano (< 50 pb),False
STM0426,phnV,480158,-,STM0427,phnU,480160,-,2,Muy cercano (< 50 pb),True
STM0427,phnU,481021,-,STM0428,phnT,481023,-,2,Muy cercano (< 50 pb),True
STM0428,phnT,482133,-,STM0429,phnS,482138,-,5,Muy cercano (< 50 pb),True
STM0429,phnS,483152,-,STM0430,phnR,483349,-,197,Moderado (100-200 pb),True
STM0430,phnR,484069,-,STM0431,phnW,484208,+,139,Moderado (100-200 pb),False
STM0431,phnW,485312,+,STM0432,phnX,485318,+,6,Muy cercano (< 50 pb),True
STM0432,phnX,486131,+,STM0433,thiJ,486227,-,96,Cercano (50-100 pb),False
STM0433,thiJ,486818,-,STM0434,apbA,486780,-,-38,Solapado,True
STM0434,apbA,487692,-,STM0435,yajQ,487799,+,107,Moderado (100-200 pb),False
STM0435,yajQ,488309,+,STM0436,yajR,488355,-,46,Muy cercano (< 50 pb),False
STM0436,yajR,489705,-,STM0436A,,489947,-,242,Normal (200-500 pb),True
STM0436A,,490109,-,STM0437,,490256,+,147,Moderado (100-200 pb),False
STM0437,,491768,+,STM0438,,491989,+,221,Normal (200-500 pb),True
STM0438,,493273,+,STM0439,cyoE,493354,-,81,Cercano (50-100 pb),False
STM0439,cyoE,494245,-,STM0440,cyoD,494256,-,11,Muy cercano (< 50 pb),True
STM0440,cyoD,494586,-,STM0441,cyoC,494585,-,-1,Solapado,True
STM0441,cyoC,495200,-,STM0442,cyoB,495189,-,-11,Solapado,True
STM0442,cyoB,497181,-,STM0443,cyoA,497191,-,10,Muy cercano (< 50 pb),True
STM0443,cyoA,498148,-,STM0444,ampG,498600,-,452,Normal (200-500 pb),True
STM0444,ampG,500076,-,STM0445,yajG,500119,-,43,Muy cercano (< 50 pb),True
STM0445,yajG,500752,-,STM0446,bolA,501001,+,249,Normal (200-500 pb),False
STM0446,bolA,501319,+,STM0447,tig,501665,+,346,Normal (200-500 pb),True
STM0447,tig,502964,+,STM0448,clpP,503210,+,246,Normal (200-500 pb),True
STM0448,clpP,503834,+,STM0449,clpX,504085,+,251,Normal (200-500 pb),True
STM0449,clpX,505357,+,STM0450,lon,505542,+,185,Moderado (100-200 pb),True
STM0450,lon,507897,+,STM0451,hupB,508105,+,208,Normal (200-500 pb),True
STM0451,hupB,508378,+,STM0452,cypD,508668,+,290,Normal (200-500 pb),True
STM0452,cypD,510540,+,STM0453,ybaV,510689,+,149,Moderado (100-200 pb),True
STM0453,ybaV,511064,+,STM0454,ybaW,511167,+,103,Moderado (100-200 pb),True
STM0454,ybaW,511566,+,STM0455,ybaX,511671,-,105,Moderado (100-200 pb),False
STM0455,ybaX,512367,-,STM0456,ybaE,512431,-,64,Cercano (50-100 pb),True
STM0456,ybaE,514132,-,STM0457,cof,514232,+,100,Moderado (100-200 pb),False
STM0457,cof,515051,+,STM0458,,515100,-,49,Muy cercano (< 50 pb),False
STM0458,,516156,-,STM0459,ybaO,516268,+,112,Moderado (100-200 pb),False
STM0459,ybaO,516727,+,STM0460,mdlA,516767,+,40,Muy cercano (< 50 pb),True
STM0460,mdlA,518540,+,STM0461,mdlB,518532,+,-8,Solapado,True
STM0461,mdlB,520314,+,STM0462,glnK,520526,+,212,Normal (200-500 pb),True
STM0462,glnK,520865,+,STM0463,amtB,520896,+,31,Muy cercano (< 50 pb),True
STM0463,amtB,522183,+,STM0464,tesB,522282,-,99,Cercano (50-100 pb),False
STM0464,tesB,523143,-,STM0465,ybaY,523357,+,214,Normal (200-500 pb),False
STM0465,ybaY,523927,+,STM0466,ybaZ,523959,-,32,Muy cercano (< 50 pb),False
STM0466,ybaZ,524349,-,STM0468,ylaB,524579,-,230,Normal (200-500 pb),True
STM0468,ylaB,526130,-,STM0469,rpmE2,526354,+,224,Normal (200-500 pb),False
STM0469,rpmE2,526615,+,STM0470,rpmJ2,526620,+,5,Muy cercano (< 50 pb),True
STM0470,rpmJ2,526761,+,STM0471,ylaC,526816,-,55,Cercano (50-100 pb),False
STM0471,ylaC,527287,-,STM0472,maa,527403,-,116,Moderado (100-200 pb),True
STM0472,maa,527955,-,STM0473,hha,528133,-,178,Moderado (100-200 pb),True
STM0473,hha,528352,-,STM0474,ybaJ,528379,-,27,Muy cercano (< 50 pb),True
STM0474,ybaJ,528754,-,STM0475,acrB,529249,-,495,Normal (200-500 pb),True
STM0475,acrB,532399,-,STM0476,acrA,532421,-,22,Muy cercano (< 50 pb),True
STM0476,acrA,533615,-,STM0477,acrR,533756,+,141,Moderado (100-200 pb),False
STM0477,acrR,534410,+,STM0478,aefA,534528,+,118,Moderado (100-200 pb),True
STM0478,aefA,537891,+,STM0479,,537932,-,41,Muy cercano (< 50 pb),False
STM0479,,538868,-,STM0480,ybaM,538937,-,69,Cercano (50-100 pb),True
STM0480,ybaM,539105,-,STM0481,priC,539118,-,13,Muy cercano (< 50 pb),True
STM0481,priC,539634,-,STM0482,ybaN,539714,+,80,Cercano (50-100 pb),False
STM0482,ybaN,540092,+,STM0483,apt,540244,+,152,Moderado (100-200 pb),True
STM0483,apt,540796,+,STM0484,dnaX,540909,+,113,Moderado (100-200 pb),True
STM0484,dnaX,542838,+,STM0485,ybaB,542883,+,45,Muy cercano (< 50 pb),True
STM0485,ybaB,543213,+,STM0486,recR,543212,+,-1,Solapado,True
STM0486,recR,543818,+,STM0487,htpG,543904,+,86,Cercano (50-100 pb),True
STM0487,htpG,545803,+,STM0488,adk,546043,+,240,Normal (200-500 pb),True
STM0488,adk,546688,+,STM0489,hemH,546916,+,228,Normal (200-500 pb),True
STM0489,hemH,547879,+,STM0490,aes,547875,-,-4,Solapado,False
STM0490,aes,548847,-,STM0491,gsk,548999,+,152,Moderado (100-200 pb),False
STM0491,gsk,550304,+,STM0492,ybaL,550352,-,48,Muy cercano (< 50 pb),False
STM0492,ybaL,552029,-,STM0493,fsr,552243,-,214,Normal (200-500 pb),True
STM0493,fsr,553464,-,STM0494,ushA,553636,+,172,Moderado (100-200 pb),False
STM0494,ushA,555289,+,STM0495,ybaK,555405,-,116,Moderado (100-200 pb),False
STM0495,ybaK,555885,-,STM0496,ybaP,556086,-,201,Normal (200-500 pb),True
STM0496,ybaP,556881,-,STM0497,,556966,-,85,Cercano (50-100 pb),True
STM0497,,557794,-,STM0498,copA,557947,-,153,Moderado (100-200 pb),True
STM0498,copA,560449,-,STM0499,cueR,560558,+,109,Moderado (100-200 pb),False
STM0499,cueR,560975,+,STM0500,ybbJ,560975,-,0,Adyacente,False
STM0500,ybbJ,561428,-,STM0501,ybbK,561424,-,-4,Solapado,True
STM0501,ybbK,562342,-,STM0502,ybbL,562488,+,146,Moderado (100-200 pb),False
STM0502,ybbL,563166,+,STM0503,ybbM,563152,+,-14,Solapado,True
STM0503,ybbM,563932,+,STM0504,ybbN,564017,-,85,Cercano (50-100 pb),False
STM0504,ybbN,564872,-,STM0505,ybbO,564931,-,59,Cercano (50-100 pb),True
STM0505,ybbO,565702,-,STM0506,tesA,565856,-,154,Moderado (100-200 pb),True
STM0506,tesA,566471,-,STM0507,ybbA,566441,+,-30,Solapado,False
STM0507,ybbA,567128,+,STM0508,ybbP,567124,+,-4,Solapado,True
STM0508,ybbP,569539,+,STM0509,,569724,+,185,Moderado (100-200 pb),True
STM0509,,570858,+,STM0510,sfbA,571114,+,256,Normal (200-500 pb),True
STM0510,sfbA,571945,+,STM0511,sfbB,571981,+,36,Muy cercano (< 50 pb),True
STM0511,sfbB,572998,+,STM0512,sfbC,572990,+,-8,Solapado,True
STM0512,sfbC,573650,+,STM0513,ybbB,573688,-,38,Muy cercano (< 50 pb),False
STM0513,ybbB,574783,-,STM0514,ybbS,574852,-,69,Cercano (50-100 pb),True
STM0514,ybbS,575779,-,STM0515,allA,576005,+,226,Normal (200-500 pb),False
STM0515,allA,576488,+,STM0516,allR,576566,+,78,Cercano (50-100 pb),True
STM0516,allR,577385,+,STM0517,gcl,577469,+,84,Cercano (50-100 pb),True
STM0517,gcl,579251,+,STM0518,gip,579263,+,12,Muy cercano (< 50 pb),True
STM0518,gip,580040,+,STM0519,glxR,580140,+,100,Moderado (100-200 pb),True
STM0519,glxR,581019,+,STM0520,,581084,+,65,Cercano (50-100 pb),True
STM0520,,582332,+,STM0521,ybbV,582407,+,75,Cercano (50-100 pb),True
STM0521,ybbV,582662,+,STM0522,allP,582568,+,-94,Solapado,True
STM0522,allP,583882,+,STM0523,allB,583960,+,78,Cercano (50-100 pb),True
STM0523,allB,585322,+,STM0524,ybbY,585380,+,58,Cercano (50-100 pb),True
STM0524,ybbY,586679,+,STM0525,glxK,586701,+,22,Muy cercano (< 50 pb),True
STM0525,glxK,587850,+,STM0526,ylbA,587929,-,79,Cercano (50-100 pb),False
STM0526,ylbA,588715,-,STM0527,allC,588725,-,10,Muy cercano (< 50 pb),True
STM0527,allC,589961,-,STM0528,allD,589982,-,21,Muy cercano (< 50 pb),True
STM0528,allD,591032,-,STM0529,fdrA,591362,+,330,Normal (200-500 pb),False
STM0529,fdrA,593027,+,STM0530,ylbE,593036,+,9,Muy cercano (< 50 pb),True
STM0530,ylbE,594296,+,STM0531,ylbF,594307,+,11,Muy cercano (< 50 pb),True
STM0531,ylbF,595117,+,STM0532,arcC,595120,+,3,Muy cercano (< 50 pb),True
STM0532,arcC,596014,+,STM0533,purK,596054,-,40,Muy cercano (< 50 pb),False
STM0533,purK,597122,-,STM0534,purE,597118,-,-4,Solapado,True
STM0534,purE,597628,-,STM0535,lpxH,597745,-,117,Moderado (100-200 pb),True
STM0535,lpxH,598468,-,STM0536,ppiB,598470,-,2,Muy cercano (< 50 pb),True
STM0536,ppiB,598965,-,STM0537,cysS,599137,+,172,Moderado (100-200 pb),False
STM0537,cysS,600523,+,STM0538,,600566,-,43,Muy cercano (< 50 pb),False
STM0538,,601391,-,STM0539,,601387,-,-4,Solapado,True
STM0539,,601825,-,STM0540,ybcI,601817,-,-8,Solapado,True
STM0540,ybcI,602363,-,STM0541,ybcJ,602490,-,127,Moderado (100-200 pb),True
STM0541,ybcJ,602703,-,STM0542,folD,602704,-,1,Muy cercano (< 50 pb),True
STM0542,folD,603571,-,STM0543,fimA,604117,+,546,Grande (> 500 pb),False
STM0543,fimA,604675,+,STM0544,fimI,604750,+,75,Cercano (50-100 pb),True
STM0544,fimI,605284,+,STM0545,fimC,605327,+,43,Muy cercano (< 50 pb),True
STM0545,fimC,606020,+,STM0546,fimD,606050,+,30,Muy cercano (< 50 pb),True
STM0546,fimD,608663,+,STM0547,fimH,608677,+,14,Muy cercano (< 50 pb),True
STM0547,fimH,609685,+,STM0548,fimF,609694,+,9,Muy cercano (< 50 pb),True
STM0548,fimF,610213,+,STM0549,fimZ,610258,-,45,Muy cercano (< 50 pb),False
STM0549,fimZ,610891,-,STM0550,fimY,611494,-,603,Grande (> 500 pb),True
STM0550,fimY,612217,-,STM0551,,612235,-,18,Muy cercano (< 50 pb),True
STM0551,,612547,-,STM0552,fimW,612708,-,161,Moderado (100-200 pb),True
STM0552,fimW,613305,-,STM0554,,613595,-,290,Normal (200-500 pb),True
STM0554,,613784,-,STM0556,,614201,-,417,Normal (200-500 pb),True
STM0556,,614420,-,STM0557,,614806,-,386,Normal (200-500 pb),True
STM0557,,616459,-,STM0558,yfdH,616439,-,-20,Solapado,True
STM0558,yfdH,617366,-,STM0559,rfbI,617362,-,-4,Solapado,True
STM0559,rfbI,617725,-,STM0561,,618592,-,867,Grande (> 500 pb),True
STM0561,,618922,-,STM0562,,619030,+,108,Moderado (100-200 pb),False
STM0562,,619210,+,STM0563,,619260,-,50,Cercano (50-100 pb),False
STM0563,,620115,-,STM0564,,620330,+,215,Normal (200-500 pb),False
STM0564,,621656,+,STM0565,,621812,+,156,Moderado (100-200 pb),True
STM0565,,622049,+,STM0566,,622061,+,12,Muy cercano (< 50 pb),True
STM0566,,622622,+,STM0567,,622700,-,78,Cercano (50-100 pb),False
STM0567,,623876,-,STM0568,pheP,624201,+,325,Normal (200-500 pb),False
STM0568,pheP,625596,+,STM0569,ybdG,625637,-,41,Muy cercano (< 50 pb),False
STM0569,ybdG,626885,-,STM0570,apeE,627195,+,310,Normal (200-500 pb),False
STM0570,apeE,629166,+,STM0571,,629332,+,166,Moderado (100-200 pb),True
STM0571,,632062,+,STM0572,,632189,-,127,Moderado (100-200 pb),False
STM0572,,633176,-,STM0573,,633242,-,66,Cercano (50-100 pb),True
STM0573,,634286,-,STM0574,,634318,-,32,Muy cercano (< 50 pb),True
STM0574,,635173,-,STM0575,,635175,-,2,Muy cercano (< 50 pb),True
STM0575,,635919,-,STM0576,,635933,-,14,Muy cercano (< 50 pb),True
STM0576,,636404,-,STM0577,,636381,-,-23,Solapado,True
STM0577,,636831,-,STM0578,nfnB,637030,-,199,Moderado (100-200 pb),True
STM0578,nfnB,637684,-,STM0579,ybdF,637780,-,96,Cercano (50-100 pb),True
STM0579,ybdF,638149,-,STM0580,,638148,-,-1,Solapado,True
STM0580,,638730,-,STM0581,,639018,+,288,Normal (200-500 pb),False
STM0581,,639360,+,STM0582,ybdJ,639365,-,5,Muy cercano (< 50 pb),False
STM0582,ybdJ,639614,-,STM0583,ybdK,639680,-,66,Cercano (50-100 pb),True
STM0583,ybdK,640799,-,STM0584,entD,640810,-,11,Muy cercano (< 50 pb),True
STM0584,entD,641515,-,STM0585,fepA,641560,-,45,Muy cercano (< 50 pb),True
STM0585,fepA,643816,-,STM0586,fes,644004,+,188,Moderado (100-200 pb),False
STM0586,fes,645219,+,STM0587,ybdZ,645249,+,30,Muy cercano (< 50 pb),True
STM0587,ybdZ,645468,+,STM0588,entF,645464,+,-4,Solapado,True
STM0588,entF,649349,+,STM0589,fepE,649598,+,249,Normal (200-500 pb),True
STM0589,fepE,650735,+,STM0590,fepC,650787,-,52,Cercano (50-100 pb),False
STM0590,fepC,651582,-,STM0591,fepG,651578,-,-4,Solapado,True
STM0591,fepG,652568,-,STM0592,fepD,652567,-,-1,Solapado,True
STM0592,fepD,653575,-,STM0593,ybdA,653685,+,110,Moderado (100-200 pb),False
STM0593,ybdA,654930,+,STM0594,fepB,654992,-,62,Cercano (50-100 pb),False
STM0594,fepB,655949,-,STM0595,entC,656257,+,308,Normal (200-500 pb),False
STM0595,entC,657433,+,STM0596,entE,657442,+,9,Muy cercano (< 50 pb),True
STM0596,entE,659053,+,STM0597,entB,659066,+,13,Muy cercano (< 50 pb),True
STM0597,entB,659924,+,STM0598,entA,659923,+,-1,Solapado,True
STM0598,entA,660679,+,STM0599,ybdB,660681,+,2,Muy cercano (< 50 pb),True
STM0599,ybdB,661095,+,STM0600,cstA,661276,+,181,Moderado (100-200 pb),True
STM0600,cstA,663382,+,STM0601,ybdD,663445,+,63,Cercano (50-100 pb),True
STM0601,ybdD,663643,+,STM0602,ybdH,663678,-,35,Muy cercano (< 50 pb),False
STM0602,ybdH,664767,-,STM0603,ybdL,664893,+,126,Moderado (100-200 pb),False
STM0603,ybdL,666054,+,STM0604,ybdM,666054,-,0,Adyacente,False
STM0604,ybdM,666672,-,STM0605,ybdN,666644,-,-28,Solapado,True
STM0605,ybdN,667880,-,STM0606,ybdO,668045,-,165,Moderado (100-200 pb),True
STM0606,ybdO,668948,-,STM0607,dsbG,669264,-,316,Normal (200-500 pb),True
STM0607,dsbG,670011,-,STM0608,ahpC,670451,+,440,Normal (200-500 pb),False
STM0608,ahpC,671015,+,STM0609,ahpF,671256,+,241,Normal (200-500 pb),True
STM0609,ahpF,672822,+,STM0610,,673153,+,331,Normal (200-500 pb),True
STM0610,,673714,+,STM0611,,673706,+,-8,Solapado,True
STM0611,,675986,+,STM0612,,675982,+,-4,Solapado,True
STM0612,,676540,+,STM0613,,676539,+,-1,Solapado,True
STM0613,,677307,+,STM0614,ybdQ,677374,-,67,Cercano (50-100 pb),False
STM0614,ybdQ,677803,-,STM0615,ybdR,678025,+,222,Normal (200-500 pb),False
STM0615,ybdR,679264,+,STM0616,rnk,679346,-,82,Cercano (50-100 pb),False
STM0616,rnk,679757,-,STM0617,rna,679991,-,234,Normal (200-500 pb),True
STM0617,rna,680798,-,STM0618,citT,680907,-,109,Moderado (100-200 pb),True
STM0618,citT,682371,-,STM0619,citG,682408,-,37,Muy cercano (< 50 pb),True
STM0619,citG,683305,-,STM0620,citX,683276,-,-29,Solapado,True
STM0620,citX,683828,-,STM0621,citF,683831,-,3,Muy cercano (< 50 pb),True
STM0621,citF,685361,-,STM0622,citE,685370,-,9,Muy cercano (< 50 pb),True
STM0622,citE,686279,-,STM0623,citD,686275,-,-4,Solapado,True
STM0623,citD,686572,-,STM0624,citC,686568,-,-4,Solapado,True
STM0624,citC,687645,-,STM0625,dpiB,688029,+,384,Normal (200-500 pb),False
STM0625,dpiB,689691,+,STM0626,dpiA,689659,+,-32,Solapado,True
STM0626,dpiA,690340,+,STM0627,dcuC,690393,-,53,Cercano (50-100 pb),False
STM0627,dcuC,691779,-,STM0628,pagP,692157,+,378,Normal (200-500 pb),False
STM0628,pagP,692730,+,STM0629,cspE,692917,+,187,Moderado (100-200 pb),True
STM0629,cspE,693127,+,STM0630,crcB,693184,-,57,Cercano (50-100 pb),False
STM0630,crcB,693568,-,STM0631,ybeM,693658,+,90,Cercano (50-100 pb),False
STM0631,ybeM,694447,+,STM0632,ybeC,694575,+,128,Moderado (100-200 pb),True
STM0632,ybeC,694779,+,STM0633,lipA,694864,-,85,Cercano (50-100 pb),False
STM0633,lipA,695830,-,STM0634,ybeF,696035,-,205,Normal (200-500 pb),True
STM0634,ybeF,696989,-,STM0635,lipB,697290,-,301,Normal (200-500 pb),True
STM0635,lipB,697866,-,STM0636,ybeD,698031,-,165,Moderado (100-200 pb),True
STM0636,ybeD,698295,-,STM0637,dacA,698403,-,108,Moderado (100-200 pb),True
STM0637,dacA,699615,-,STM0638,rlpA,699754,-,139,Moderado (100-200 pb),True
STM0638,rlpA,700900,-,STM0639,mrdB,700910,-,10,Muy cercano (< 50 pb),True
STM0639,mrdB,702023,-,STM0640,mrdA,702025,-,2,Muy cercano (< 50 pb),True
STM0640,mrdA,703927,-,STM0641,ybeA,703957,-,30,Muy cercano (< 50 pb),True
STM0641,ybeA,704425,-,STM0642,ybeB,704428,-,3,Muy cercano (< 50 pb),True
STM0642,ybeB,704746,-,STM0643,cobC,705074,-,328,Normal (200-500 pb),True
STM0643,cobC,705683,-,STM0644,cobD,705779,+,96,Cercano (50-100 pb),False
STM0644,cobD,706874,+,STM0645,nadD,706848,-,-26,Solapado,False
STM0645,nadD,707490,-,STM0646,holA,707491,-,1,Muy cercano (< 50 pb),True
STM0646,holA,708523,-,STM0647,rlpB,708522,-,-1,Solapado,True
STM0647,rlpB,709113,-,STM0648,leuS,709127,-,14,Muy cercano (< 50 pb),True
STM0648,leuS,711710,-,STM0649,,711946,+,236,Normal (200-500 pb),False
STM0649,,712288,+,STM0650,,712304,+,16,Muy cercano (< 50 pb),True
STM0650,,713477,+,STM0651,,713526,+,49,Muy cercano (< 50 pb),True
STM0651,,714480,+,STM0652,,714547,+,67,Cercano (50-100 pb),True
