locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
HRS04_RS01410,yjiC,253766,254597,831,277,-,39.23,DUF2686 family protein,WP_000062571.1
HRS04_RS01415,,254882,254951,69,23,+,20.29,hypothetical protein,WP_418267939.1
HRS04_RS01420,,254929,255073,144,48,+,31.25,hypothetical protein,WP_269466378.1
HRS04_RS01425,idlP,255188,255272,84,28,+,48.81,iraD leader peptide IdlP,WP_120795393.1
HRS04_RS01430,iraD,255268,255661,393,131,+,48.85,anti-adapter protein IraD,WP_000986215.1
HRS04_RS01435,hypT,255653,256565,912,304,-,50.77,hypochlorite stress DNA-binding transcriptional regulator HypT,WP_000340758.1
HRS04_RS01440,iadA,256629,257802,1173,391,-,56.35,beta-aspartyl-peptidase,WP_000568406.1
HRS04_RS01445,yjiG,257814,258276,462,154,-,53.68,YjiG family protein,WP_000211971.1
HRS04_RS01450,yjiH,258272,258956,684,228,-,52.92,nucleoside recognition domain-containing protein,WP_001295597.1
HRS04_RS01455,kptA,259205,259760,555,185,+,50.63,RNA 2'-phosphotransferase,WP_001151854.1
HRS04_RS01460,yjiJ,259772,260951,1179,393,-,53.35,MFS transporter,WP_001141192.1
HRS04_RS01465,yjiK,261018,261879,861,287,-,42.28,SdiA-regulated domain-containing protein,WP_001298932.1
HRS04_RS01470,ytiA,261943,262201,258,86,-,52.33,DUF3343 domain-containing protein,WP_000657676.1
HRS04_RS01475,yjiL,262197,262965,768,256,-,55.6,putative 2-hydroxyacyl-CoA dehydratase activator YjiL,WP_000222495.1
HRS04_RS01480,yjiM,262974,264126,1152,384,-,53.3,double-cubane-cluster-containing anaerobic reductase,WP_001298930.1
HRS04_RS01485,yjiN,264241,265522,1281,427,-,51.99,DUF445 domain-containing protein,WP_001037377.1
HRS04_RS01490,mdtM,265562,266795,1233,411,-,54.66,multidrug efflux MFS transporter MdtM,WP_001137015.1
HRS04_RS01495,,267261,268218,957,319,+,49.84,Rpn family recombination-promoting nuclease/putative transposase,WP_000181142.1
HRS04_RS01500,yjiR,268460,269873,1413,471,-,54.78,aminotransferase-like domain-containing protein,WP_001545187.1
HRS04_RS01505,yjiS,270049,270214,165,55,+,52.12,DUF1127 domain-containing protein,WP_000394276.1
HRS04_RS01510,,270310,271027,717,239,+,42.4,DUF262 domain-containing protein,WP_000648221.1
HRS04_RS01515,,271240,272404,1164,388,+,44.93,GmrSD restriction endonuclease domain-containing protein,WP_074513025.1
HRS04_RS01520,symE,272450,272792,342,114,-,55.26,endoribonuclease SymE,WP_000132630.1
HRS04_RS01525,,273012,274749,1737,579,-,41.8,restriction endonuclease subunit S,WP_000110084.1
HRS04_RS01530,,274748,276218,1470,490,-,50.48,type I restriction-modification system subunit M,WP_001387312.1
HRS04_RS01535,hsdR,276284,278717,2433,811,-,49.57,EcoAI/FtnUII family type I restriction enzme subunit R,WP_000819019.1
HRS04_RS01540,,278994,280647,1653,551,+,33.21,DUF262 domain-containing protein,WP_000387532.1
HRS04_RS01545,yjiA,280715,281672,957,319,-,54.55,GTPase,WP_001312515.1
HRS04_RS01550,yjiX,281682,281886,204,68,-,50.49,YbdD/YjiX family protein,WP_000467859.1
HRS04_RS01555,btsT,282016,284167,2151,717,-,56.25,pyruvate/proton symporter BtsT,WP_001387313.1
HRS04_RS01560,tsr,284543,286208,1665,555,+,54.05,methyl-accepting chemotaxis protein,WP_000919540.1
HRS04_RS01565,lgoT,286256,287618,1362,454,-,52.35,MFS transporter,WP_000410144.1
HRS04_RS01570,,287866,288564,698,232,-,52.93,IS1 family transposase,WP_223216367.1
HRS04_RS01575,lgoR,288618,289524,906,302,-,47.13,GntR family transcriptional regulator,WP_114493479.1
HRS04_RS01580,lgoD,289662,290685,1023,341,+,51.32,L-galactonate oxidoreductase,WP_000106033.1
HRS04_RS01585,opgB,290825,293117,2292,764,-,51.79,phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase,WP_001292687.1
HRS04_RS01590,yjjA,293370,293865,495,165,-,50.71,DUF2501 domain-containing protein YjjA,WP_001308243.1
HRS04_RS01595,dnaC,293913,294651,738,246,-,50.81,DNA replication protein DnaC,WP_000799913.1
HRS04_RS01600,dnaT,294653,295193,540,180,-,57.04,primosomal protein DnaT,WP_000098818.1
HRS04_RS01605,yjjB,295299,295773,474,158,-,51.05,threonine/serine exporter,WP_074501586.1
HRS04_RS01610,yjjP,295763,296534,771,257,-,52.14,threonine/serine exporter family protein,WP_001341281.1
HRS04_RS01615,yjjQ,297154,297880,726,242,+,44.77,helix-turn-helix domain-containing protein,WP_000936635.1
HRS04_RS01620,bglJ,297837,298515,678,226,+,45.58,DNA-binding transcriptional activator BglJ,WP_001390374.1
HRS04_RS01625,fhuF,298552,299341,789,263,-,53.36,siderophore-iron reductase FhuF,WP_000331559.1
HRS04_RS01630,yjjZ,299481,299718,237,79,+,50.21,DUF1435 domain-containing protein,WP_001360092.1
HRS04_RS01650,rsmC,300387,301419,1032,344,-,55.43,16S rRNA (guanine(1207)-N(2))-methyltransferase RsmC,WP_001272345.1
HRS04_RS01655,holD,301521,301935,414,138,+,57.97,DNA polymerase III subunit psi,WP_000204018.1
HRS04_RS01660,rimI,301903,302350,447,149,+,52.13,ribosomal protein S18-alanine N-acetyltransferase,WP_001092465.1
HRS04_RS01665,yjjG,302364,303042,678,226,+,53.39,pyrimidine 5'-nucleotidase,WP_000870700.1
HRS04_RS01670,prfC,303132,304722,1590,530,+,53.52,peptide chain release factor 3,WP_163415876.1
HRS04_RS01675,osmY,305114,305720,606,202,+,51.98,molecular chaperone OsmY,WP_001295748.1
HRS04_RS01680,ytjA,305846,306008,162,54,+,51.85,DUF1328 domain-containing protein,WP_000490275.1
HRS04_RS01685,yjjU,306129,307203,1074,358,+,53.82,patatin-like phospholipase family protein,WP_000531527.1
HRS04_RS01690,yjjV,307199,307982,783,261,+,55.81,metal-dependent hydrolase,WP_000563068.1
HRS04_RS01695,yjjW,308094,308958,864,288,-,55.67,YjjW family glycine radical enzyme activase,WP_001088405.1
HRS04_RS01700,yjjI,308929,310480,1551,517,-,53.38,YjjI family glycine radical enzyme,WP_001143257.1
HRS04_RS01705,deoC,310737,311517,780,260,+,54.62,deoxyribose-phosphate aldolase,WP_001295412.1
HRS04_RS01710,deoA,311643,312937,1294,431,+,55.02,thymidine phosphorylase,
HRS04_RS01715,deoB,312988,314212,1224,408,+,54.17,phosphopentomutase,WP_000816471.1
HRS04_RS01720,deoD,314291,315011,720,240,+,52.36,purine-nucleoside phosphorylase,WP_024250754.1
HRS04_RS01725,,315171,315435,264,88,-,40.91,helix-turn-helix domain-containing protein,
HRS04_RS01730,lplA,315466,316483,1017,339,-,58.01,lipoate--protein ligase LplA,WP_001598235.1
HRS04_RS01735,ytjB,316510,317155,645,215,-,55.97,YtjB family periplasmic protein,WP_000124615.1
HRS04_RS01740,serB,317260,318229,969,323,+,56.24,phosphoserine phosphatase,WP_001132955.1
HRS04_RS01745,radA,318277,319660,1383,461,+,57.41,DNA repair protein RadA,WP_001029698.1
HRS04_RS01750,nadR,319680,320913,1233,411,+,50.28,multifunctional transcriptional regulator/nicotinamide-nucleotide adenylyltransferase/ribosylnicotinamide kinase NadR,WP_000093810.1
HRS04_RS01755,,320963,321059,96,32,+,44.79,NadS family protein,
HRS04_RS01760,ettA,321219,322887,1668,556,-,55.1,energy-dependent translational throttle protein EttA,WP_000046749.1
HRS04_RS01765,sltY,323097,325035,1938,646,+,54.54,murein transglycosylase,WP_000409451.1
HRS04_RS01770,trpR,325124,325451,327,109,+,53.82,trp operon repressor,WP_000068679.1
HRS04_RS01775,yjjX,325494,326007,513,171,-,55.75,inosine/xanthosine triphosphatase,WP_001346116.1
HRS04_RS01780,gpmB,326058,326706,648,216,+,55.56,"2,3-diphosphoglycerate-dependent phosphoglycerate mutase GpmB",WP_000942344.1
HRS04_RS01785,robA,326702,327572,870,290,-,52.76,MDR efflux pump AcrAB transcriptional activator RobA,WP_000371666.1
HRS04_RS01790,creA,327782,328256,474,158,+,49.16,protein CreA,WP_000875487.1
HRS04_RS01795,creB,328268,328958,690,230,+,55.22,two-component system response regulator CreB,WP_001188659.1
HRS04_RS01800,creC,328957,330382,1425,475,+,54.18,two-component system sensor histidine kinase CreC,WP_001219604.1
HRS04_RS01805,creD,330439,331792,1353,451,+,49.89,cell envelope integrity protein CreD,WP_000920306.1
HRS04_RS01810,arcA,331851,332568,717,239,-,50.77,two-component system response regulator ArcA,WP_174577782.1
HRS04_RS01815,yjjY,332663,332804,141,47,+,42.55,YjjY family protein,WP_001303782.1
HRS04_RS01820,yjtD,333203,333890,687,229,+,49.64,tRNA/rRNA methyltransferase,WP_001223177.1
HRS04_RS01825,thrL,334103,334169,66,22,+,51.52,thr operon leader peptide,WP_001386572.1
HRS04_RS01830,thrA,334249,336712,2463,821,+,53.31,bifunctional aspartate kinase/homoserine dehydrogenase I,WP_001264698.1
HRS04_RS01835,thrB,336713,337646,933,311,+,56.59,homoserine kinase,WP_000241649.1
HRS04_RS01840,thrC,337646,338933,1287,429,+,53.38,threonine synthase,WP_000781063.1
HRS04_RS01845,yaaX,339146,339443,297,99,+,54.55,DUF2502 domain-containing protein,WP_000738723.1
HRS04_RS01850,,339702,340683,981,327,+,55.05,IS110-like element IS621 family transposase,WP_000399648.1
HRS04_RS01855,yaaA,340874,341651,777,259,-,49.29,peroxide stress protein YaaA,WP_000906205.1
HRS04_RS01860,yaaJ,341720,343151,1431,477,-,53.25,alanine/glycine:cation symporter family protein,WP_001112601.1
HRS04_RS01865,tal,343429,344383,954,318,+,51.47,transaldolase,WP_000130185.1
HRS04_RS01870,mog,344497,345085,588,196,+,54.08,molybdopterin adenylyltransferase,WP_001295414.1
HRS04_RS01875,satP,345119,345686,567,189,-,53.09,acetate uptake transporter,WP_000528538.1
HRS04_RS01880,msyB,345834,346548,714,238,-,50.42,acidic protein MsyB,WP_001102385.1
HRS04_RS01885,yaaI,346573,346978,405,135,-,47.9,DUF2541 family protein,WP_001584154.1
HRS04_RS01890,dnaK,347354,349271,1917,639,+,51.23,molecular chaperone DnaK,WP_000516135.1
HRS04_RS01895,dnaJ,349359,350490,1131,377,+,55.08,molecular chaperone DnaJ,WP_001118464.1
HRS04_RS01900,mokC,350593,350746,153,51,-,52.29,type I toxin-antitoxin system toxin MokC,WP_000809172.1
HRS04_RS01905,nhaA,351331,352498,1167,389,+,51.33,Na+/H+ antiporter NhaA,WP_235245303.1
HRS04_RS01910,nhaR,352563,353463,900,300,+,47.56,transcriptional activator NhaR,WP_001300855.1
HRS04_RS01915,,353501,354461,960,320,-,37.08,fimbrial family protein,
HRS04_RS01920,,354473,355805,1332,444,-,39.79,fimbria/pilus outer membrane usher protein,
HRS04_RS01925,espX1,356059,357482,1423,474,-,31.06,type III secretion system effector EspX1,
HRS04_RS01930,rpsT,357965,358229,264,88,-,46.59,30S ribosomal protein S20,WP_001274021.1
HRS04_RS01935,yaaY,358331,358550,219,73,+,48.86,DUF2575 family protein,WP_001295417.1
HRS04_RS01940,ribF,358557,359499,942,314,+,53.4,bifunctional riboflavin kinase/FAD synthetase,WP_000767329.1
HRS04_RS01945,ileS,359541,362358,2817,939,+,55.59,isoleucine--tRNA ligase,WP_001286857.1
HRS04_RS01950,lspA,362357,362852,495,165,+,52.93,signal peptidase II,WP_000083369.1
HRS04_RS01955,fkpB,362939,363389,450,150,+,54.44,FKBP-type peptidyl-prolyl cis-trans isomerase,WP_000004655.1
HRS04_RS01960,ispH,363390,364341,951,317,+,54.05,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,WP_001166406.1
HRS04_RS01965,rihC,364406,365321,915,305,+,56.28,ribonucleoside hydrolase RihC,WP_001239133.1
HRS04_RS01970,dapB,365487,366309,822,274,+,54.14,4-hydroxy-tetrahydrodipicolinate reductase,WP_000543608.1
HRS04_RS01975,carA,366764,367913,1149,383,+,53.35,glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit,WP_000597260.1
HRS04_RS01980,carB,367930,371152,3222,1074,+,56.21,carbamoyl-phosphate synthase large subunit,WP_001126376.1
HRS04_RS01985,caiF,371412,371808,396,132,+,46.72,carnitine metabolism transcriptional regulator CaiF,WP_000333120.1
HRS04_RS01990,caiE,371893,372484,591,197,-,55.16,carnitine operon protein CaiE,WP_000122876.1
HRS04_RS01995,caiD,372489,373275,786,262,-,54.33,crotonobetainyl-CoA hydratase,WP_000004404.1
HRS04_RS02000,caiC,373383,374933,1550,516,-,51.1,crotonobetaine/carnitine-CoA ligase,
HRS04_RS02005,caiB,375006,376224,1218,406,-,52.46,L-carnitine CoA-transferase,WP_000349932.1
HRS04_RS02010,caiA,376352,377495,1143,381,-,54.16,crotonobetainyl-CoA dehydrogenase,WP_000347117.1
HRS04_RS02015,caiT,377525,379040,1515,505,-,52.01,L-carnitine/gamma-butyrobetaine antiporter,WP_000787111.1
HRS04_RS02020,fixA,379513,380284,771,257,+,52.14,electron transfer flavoprotein FixA,WP_074501959.1
HRS04_RS02025,fixB,380298,381240,942,314,+,56.58,electron transfer flavoprotein subunit alpha/FixB family protein,WP_001091478.1
HRS04_RS02030,fixC,381290,382577,1287,429,+,54.86,FAD-dependent oxidoreductase,WP_001287733.1
HRS04_RS02035,fixX,382573,382861,288,96,+,56.6,ferredoxin-like protein FixX,WP_000203747.1
HRS04_RS02040,yaaU,382918,384250,1332,444,+,53.9,MFS transporter,WP_001183199.1
HRS04_RS02045,kefF,384357,384888,531,177,+,54.8,glutathione-regulated potassium-efflux system oxidoreductase KefF,WP_000600725.1
HRS04_RS02050,kefC,384880,386743,1863,621,+,55.77,glutathione-regulated potassium-efflux system protein KefC,WP_074683975.1
HRS04_RS02055,folA,386935,387415,480,160,+,52.92,type 3 dihydrofolate reductase,WP_000624375.1
HRS04_RS02060,apaH,387492,388335,843,281,-,55.4,bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH,WP_000257186.1
HRS04_RS02065,apaG,388341,388719,378,126,-,51.59,Co2+/Mg2+ efflux protein ApaG,WP_000610901.1
HRS04_RS02070,rsmA,388721,389543,822,274,-,53.28,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA,WP_001065381.1
HRS04_RS02075,pdxA,389539,390529,990,330,-,55.96,4-hydroxythreonine-4-phosphate dehydrogenase PdxA,WP_000241282.1
HRS04_RS02080,surA,390528,391815,1287,429,-,53.61,peptidylprolyl isomerase SurA,WP_000800457.1
HRS04_RS02085,lptD,391867,394222,2355,785,-,51.38,LPS assembly protein LptD,WP_000746151.1
HRS04_RS02090,djlA,394476,395292,816,272,+,52.82,co-chaperone DjlA,WP_001200573.1
HRS04_RS02095,rluA,395408,396068,660,220,-,54.39,bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA,WP_000525176.1
HRS04_RS02100,rapA,396079,398986,2907,969,-,54.8,RNA polymerase-associated protein RapA,WP_001117010.1
HRS04_RS02105,polB,399150,401502,2352,784,-,55.23,DNA polymerase II,WP_000035654.1
HRS04_RS02110,araD,401576,402272,696,232,-,55.03,L-ribulose-5-phosphate 4-epimerase,WP_000888668.1
HRS04_RS02115,araA,402440,403943,1503,501,-,55.16,L-arabinose isomerase,WP_000151734.1
HRS04_RS02120,araB,403953,405654,1701,567,-,58.14,ribulokinase,WP_000951778.1
HRS04_RS02125,araC,405992,406871,879,293,+,52.56,arabinose operon transcriptional regulator AraC,WP_001300811.1
HRS04_RS02130,yabI,406956,407721,765,255,+,54.38,DedA family protein,WP_001148403.1
HRS04_RS02135,thiQ,407822,408521,699,233,-,57.37,thiamine ABC transporter ATP-binding protein ThiQ,WP_000916280.1
HRS04_RS02140,thiP,408504,410115,1611,537,-,58.47,thiamine/thiamine pyrophosphate ABC transporter permease ThiP,WP_000235711.1
HRS04_RS02145,thiB,410090,411074,984,328,-,52.74,thiamine ABC transporter substrate binding subunit,WP_001295536.1
HRS04_RS02150,sgrR,411237,412893,1656,552,-,55.19,DNA-binding transcriptional regulator SgrR,WP_074501969.1
HRS04_RS02155,sgrT,412981,413113,132,44,+,46.97,glucose uptake inhibitor SgrT,WP_001248770.1
HRS04_RS02160,setA,413214,414393,1179,393,+,48.43,sugar efflux transporter SetA,WP_074501972.1
HRS04_RS02165,leuD,414441,415047,606,202,-,51.82,3-isopropylmalate dehydratase small subunit,WP_000818228.1
HRS04_RS02170,leuC,415057,416458,1401,467,-,55.39,3-isopropylmalate dehydratase large subunit,WP_001140652.1
HRS04_RS02175,leuB,416460,417552,1092,364,-,54.95,3-isopropylmalate dehydrogenase,WP_000042353.1
HRS04_RS02180,leuA,417551,419123,1572,524,-,52.86,2-isopropylmalate synthase,WP_000082846.1
HRS04_RS02185,leuL,419215,419302,87,29,-,47.13,leu operon leader peptide,WP_001300467.1
HRS04_RS02190,leuO,419961,420906,945,315,+,45.93,transcriptional regulator LeuO,WP_001297362.1
HRS04_RS02195,,421060,421105,45,15,-,31.11,hypothetical protein,WP_128566915.1
HRS04_RS02200,ilvI,421223,422948,1725,575,+,52.87,acetolactate synthase 3 large subunit,WP_000425668.1
HRS04_RS02205,ilvN,422950,423442,492,164,+,50.41,acetolactate synthase small subunit,WP_001252744.1
HRS04_RS02210,,423453,423540,87,29,+,47.13,fruR/shl operon leader peptide,WP_001303787.1
HRS04_RS02215,cra,423621,424626,1005,335,+,54.83,catabolite repressor/activator,WP_000762401.1
HRS04_RS02220,mraZ,425227,425686,459,153,+,52.51,division/cell wall cluster transcriptional repressor MraZ,WP_001295770.1
HRS04_RS02225,rsmH,425687,426629,942,314,+,55.63,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH,WP_000970479.1
HRS04_RS02230,ftsL,426625,426991,366,122,+,50.27,cell division protein FtsL,WP_000625658.1
HRS04_RS02235,ftsI,427006,428773,1767,589,+,53.99,peptidoglycan glycosyltransferase FtsI,WP_000642196.1
HRS04_RS02240,murE,428759,430247,1488,496,+,56.59,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase",WP_000785141.1
HRS04_RS02245,murF,430243,431602,1359,453,+,55.19,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase,WP_074501975.1
HRS04_RS02250,mraY,431595,432678,1083,361,+,53.28,phospho-N-acetylmuramoyl-pentapeptide- transferase,WP_000964131.1
HRS04_RS02255,murD,432680,433997,1317,439,+,55.05,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,WP_210178768.1
HRS04_RS02260,ftsW,433996,435241,1245,415,+,52.69,cell division protein FtsW,WP_001295532.1
HRS04_RS02265,murG,435237,436305,1068,356,+,56.09,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,WP_000016559.1
HRS04_RS02270,murC,436358,437834,1476,492,+,54.47,UDP-N-acetylmuramate--L-alanine ligase,WP_001096048.1
HRS04_RS02275,ddlB,437826,438747,921,307,+,51.79,D-alanine--D-alanine ligase,WP_000130056.1
HRS04_RS02280,ftsQ,438748,439579,831,277,+,53.31,cell division protein FtsQ,WP_000075744.1
HRS04_RS02285,ftsA,439575,440838,1263,421,+,52.18,cell division protein FtsA,WP_000588474.1
HRS04_RS02290,ftsZ,440898,442050,1152,384,+,54.17,cell division protein FtsZ,WP_000462776.1
HRS04_RS02295,lpxC,442150,443068,918,306,+,51.09,UDP-3-O-acyl-N-acetylglucosamine deacetylase,WP_000595482.1
HRS04_RS02300,secM,443298,443811,513,171,+,53.8,secA translation cis-regulator SecM,WP_000014321.1
HRS04_RS02305,secA,443872,446578,2706,902,+,52.48,preprotein translocase subunit SecA,WP_000905789.1
HRS04_RS02310,mutT,446637,447027,390,130,+,49.23,8-oxo-dGTP diphosphatase MutT,WP_000736013.1
HRS04_RS02315,,447296,448277,981,327,+,55.15,IS110-like element IS621 family transposase,WP_000399597.1
HRS04_RS02320,yacG,448405,448603,198,66,-,52.02,DNA gyrase inhibitor YacG,WP_000005042.1
HRS04_RS02325,zapD,448612,449356,744,248,-,51.34,cell division protein ZapD,WP_001194734.1
HRS04_RS02330,coaE,449355,449976,621,207,-,52.82,dephospho-CoA kinase,WP_001269520.1
HRS04_RS02335,,450000,450045,45,15,+,31.11,protein YacM,WP_120795372.1
HRS04_RS02340,guaC,450200,451244,1044,348,+,51.34,GMP reductase,WP_063115782.1
HRS04_RS02345,hofC,451278,452481,1203,401,-,52.54,protein transport protein HofC,WP_000157229.1
HRS04_RS02350,gspE,452470,453856,1386,462,-,53.46,type II secretion system protein GspE,WP_001025150.1
HRS04_RS02355,ppdD,453865,454306,441,147,-,53.06,prepilin peptidase-dependent pilin,WP_000360904.1
HRS04_RS02360,nadC,454507,455401,894,298,-,53.13,carboxylating nicotinate-nucleotide diphosphorylase,WP_001135174.1
HRS04_RS02365,ampD,455488,456040,552,184,+,53.8,"1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD",WP_000923721.1
HRS04_RS02370,ampE,456036,456891,855,285,+,52.05,beta-lactamase regulator AmpE,WP_000172005.1
HRS04_RS02375,aroP,456933,458307,1374,458,-,52.69,aromatic amino acid transporter AroP,WP_000969915.1
HRS04_RS02380,pdhR,458847,459612,765,255,+,55.82,pyruvate dehydrogenase complex transcriptional repressor PdhR,WP_000331776.1
HRS04_RS02385,aceE,459772,462436,2664,888,+,53.15,"pyruvate dehydrogenase (acetyl-transferring), homodimeric type",WP_000003820.1
HRS04_RS02390,aceF,462450,464343,1893,631,+,54.83,pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase,WP_000963564.1
HRS04_RS02395,lpdA,464667,466092,1425,475,+,52.98,dihydrolipoyl dehydrogenase,WP_000102485.1
HRS04_RS02400,yacH,466162,467977,1815,605,-,54.1,DUF3300 domain-containing protein,WP_086732303.1
