gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
HRS04_RS01440,iadA,257802,-,HRS04_RS01445,yjiG,257814,-,12,Muy cercano (< 50 pb),True
HRS04_RS01445,yjiG,258276,-,HRS04_RS01450,yjiH,258272,-,-4,Solapado,True
HRS04_RS01450,yjiH,258956,-,HRS04_RS01455,kptA,259205,+,249,Normal (200-500 pb),False
HRS04_RS01455,kptA,259760,+,HRS04_RS01460,yjiJ,259772,-,12,Muy cercano (< 50 pb),False
HRS04_RS01460,yjiJ,260951,-,HRS04_RS01465,yjiK,261018,-,67,Cercano (50-100 pb),True
HRS04_RS01465,yjiK,261879,-,HRS04_RS01470,ytiA,261943,-,64,Cercano (50-100 pb),True
HRS04_RS01470,ytiA,262201,-,HRS04_RS01475,yjiL,262197,-,-4,Solapado,True
HRS04_RS01475,yjiL,262965,-,HRS04_RS01480,yjiM,262974,-,9,Muy cercano (< 50 pb),True
HRS04_RS01480,yjiM,264126,-,HRS04_RS01485,yjiN,264241,-,115,Moderado (100-200 pb),True
HRS04_RS01485,yjiN,265522,-,HRS04_RS01490,mdtM,265562,-,40,Muy cercano (< 50 pb),True
HRS04_RS01490,mdtM,266795,-,HRS04_RS01495,,267261,+,466,Normal (200-500 pb),False
HRS04_RS01495,,268218,+,HRS04_RS01500,yjiR,268460,-,242,Normal (200-500 pb),False
HRS04_RS01500,yjiR,269873,-,HRS04_RS01505,yjiS,270049,+,176,Moderado (100-200 pb),False
HRS04_RS01505,yjiS,270214,+,HRS04_RS01510,,270310,+,96,Cercano (50-100 pb),True
HRS04_RS01510,,271027,+,HRS04_RS01515,,271240,+,213,Normal (200-500 pb),True
HRS04_RS01515,,272404,+,HRS04_RS01520,symE,272450,-,46,Muy cercano (< 50 pb),False
HRS04_RS01520,symE,272792,-,HRS04_RS01525,,273012,-,220,Normal (200-500 pb),True
HRS04_RS01525,,274749,-,HRS04_RS01530,,274748,-,-1,Solapado,True
HRS04_RS01530,,276218,-,HRS04_RS01535,hsdR,276284,-,66,Cercano (50-100 pb),True
HRS04_RS01535,hsdR,278717,-,HRS04_RS01540,,278994,+,277,Normal (200-500 pb),False
HRS04_RS01540,,280647,+,HRS04_RS01545,yjiA,280715,-,68,Cercano (50-100 pb),False
HRS04_RS01545,yjiA,281672,-,HRS04_RS01550,yjiX,281682,-,10,Muy cercano (< 50 pb),True
HRS04_RS01550,yjiX,281886,-,HRS04_RS01555,btsT,282016,-,130,Moderado (100-200 pb),True
HRS04_RS01555,btsT,284167,-,HRS04_RS01560,tsr,284543,+,376,Normal (200-500 pb),False
HRS04_RS01560,tsr,286208,+,HRS04_RS01565,lgoT,286256,-,48,Muy cercano (< 50 pb),False
HRS04_RS01565,lgoT,287618,-,HRS04_RS01570,,287866,-,248,Normal (200-500 pb),True
HRS04_RS01570,,288564,-,HRS04_RS01575,lgoR,288618,-,54,Cercano (50-100 pb),True
HRS04_RS01575,lgoR,289524,-,HRS04_RS01580,lgoD,289662,+,138,Moderado (100-200 pb),False
HRS04_RS01580,lgoD,290685,+,HRS04_RS01585,opgB,290825,-,140,Moderado (100-200 pb),False
HRS04_RS01585,opgB,293117,-,HRS04_RS01590,yjjA,293370,-,253,Normal (200-500 pb),True
HRS04_RS01590,yjjA,293865,-,HRS04_RS01595,dnaC,293913,-,48,Muy cercano (< 50 pb),True
HRS04_RS01595,dnaC,294651,-,HRS04_RS01600,dnaT,294653,-,2,Muy cercano (< 50 pb),True
HRS04_RS01600,dnaT,295193,-,HRS04_RS01605,yjjB,295299,-,106,Moderado (100-200 pb),True
HRS04_RS01605,yjjB,295773,-,HRS04_RS01610,yjjP,295763,-,-10,Solapado,True
HRS04_RS01610,yjjP,296534,-,HRS04_RS01615,yjjQ,297154,+,620,Grande (> 500 pb),False
HRS04_RS01615,yjjQ,297880,+,HRS04_RS01620,bglJ,297837,+,-43,Solapado,True
HRS04_RS01620,bglJ,298515,+,HRS04_RS01625,fhuF,298552,-,37,Muy cercano (< 50 pb),False
HRS04_RS01625,fhuF,299341,-,HRS04_RS01630,yjjZ,299481,+,140,Moderado (100-200 pb),False
HRS04_RS01630,yjjZ,299718,+,HRS04_RS01650,rsmC,300387,-,669,Grande (> 500 pb),False
HRS04_RS01650,rsmC,301419,-,HRS04_RS01655,holD,301521,+,102,Moderado (100-200 pb),False
HRS04_RS01655,holD,301935,+,HRS04_RS01660,rimI,301903,+,-32,Solapado,True
HRS04_RS01660,rimI,302350,+,HRS04_RS01665,yjjG,302364,+,14,Muy cercano (< 50 pb),True
HRS04_RS01665,yjjG,303042,+,HRS04_RS01670,prfC,303132,+,90,Cercano (50-100 pb),True
HRS04_RS01670,prfC,304722,+,HRS04_RS01675,osmY,305114,+,392,Normal (200-500 pb),True
HRS04_RS01675,osmY,305720,+,HRS04_RS01680,ytjA,305846,+,126,Moderado (100-200 pb),True
HRS04_RS01680,ytjA,306008,+,HRS04_RS01685,yjjU,306129,+,121,Moderado (100-200 pb),True
HRS04_RS01685,yjjU,307203,+,HRS04_RS01690,yjjV,307199,+,-4,Solapado,True
HRS04_RS01690,yjjV,307982,+,HRS04_RS01695,yjjW,308094,-,112,Moderado (100-200 pb),False
HRS04_RS01695,yjjW,308958,-,HRS04_RS01700,yjjI,308929,-,-29,Solapado,True
HRS04_RS01700,yjjI,310480,-,HRS04_RS01705,deoC,310737,+,257,Normal (200-500 pb),False
HRS04_RS01705,deoC,311517,+,HRS04_RS01710,deoA,311643,+,126,Moderado (100-200 pb),True
HRS04_RS01710,deoA,312937,+,HRS04_RS01715,deoB,312988,+,51,Cercano (50-100 pb),True
HRS04_RS01715,deoB,314212,+,HRS04_RS01720,deoD,314291,+,79,Cercano (50-100 pb),True
HRS04_RS01720,deoD,315011,+,HRS04_RS01725,,315171,-,160,Moderado (100-200 pb),False
HRS04_RS01725,,315435,-,HRS04_RS01730,lplA,315466,-,31,Muy cercano (< 50 pb),True
HRS04_RS01730,lplA,316483,-,HRS04_RS01735,ytjB,316510,-,27,Muy cercano (< 50 pb),True
HRS04_RS01735,ytjB,317155,-,HRS04_RS01740,serB,317260,+,105,Moderado (100-200 pb),False
HRS04_RS01740,serB,318229,+,HRS04_RS01745,radA,318277,+,48,Muy cercano (< 50 pb),True
HRS04_RS01745,radA,319660,+,HRS04_RS01750,nadR,319680,+,20,Muy cercano (< 50 pb),True
HRS04_RS01750,nadR,320913,+,HRS04_RS01755,,320963,+,50,Cercano (50-100 pb),True
HRS04_RS01755,,321059,+,HRS04_RS01760,ettA,321219,-,160,Moderado (100-200 pb),False
HRS04_RS01760,ettA,322887,-,HRS04_RS01765,sltY,323097,+,210,Normal (200-500 pb),False
HRS04_RS01765,sltY,325035,+,HRS04_RS01770,trpR,325124,+,89,Cercano (50-100 pb),True
HRS04_RS01770,trpR,325451,+,HRS04_RS01775,yjjX,325494,-,43,Muy cercano (< 50 pb),False
HRS04_RS01775,yjjX,326007,-,HRS04_RS01780,gpmB,326058,+,51,Cercano (50-100 pb),False
HRS04_RS01780,gpmB,326706,+,HRS04_RS01785,robA,326702,-,-4,Solapado,False
HRS04_RS01785,robA,327572,-,HRS04_RS01790,creA,327782,+,210,Normal (200-500 pb),False
HRS04_RS01790,creA,328256,+,HRS04_RS01795,creB,328268,+,12,Muy cercano (< 50 pb),True
HRS04_RS01795,creB,328958,+,HRS04_RS01800,creC,328957,+,-1,Solapado,True
HRS04_RS01800,creC,330382,+,HRS04_RS01805,creD,330439,+,57,Cercano (50-100 pb),True
HRS04_RS01805,creD,331792,+,HRS04_RS01810,arcA,331851,-,59,Cercano (50-100 pb),False
HRS04_RS01810,arcA,332568,-,HRS04_RS01815,yjjY,332663,+,95,Cercano (50-100 pb),False
HRS04_RS01815,yjjY,332804,+,HRS04_RS01820,yjtD,333203,+,399,Normal (200-500 pb),True
HRS04_RS01820,yjtD,333890,+,HRS04_RS01825,thrL,334103,+,213,Normal (200-500 pb),True
HRS04_RS01825,thrL,334169,+,HRS04_RS01830,thrA,334249,+,80,Cercano (50-100 pb),True
HRS04_RS01830,thrA,336712,+,HRS04_RS01835,thrB,336713,+,1,Muy cercano (< 50 pb),True
HRS04_RS01835,thrB,337646,+,HRS04_RS01840,thrC,337646,+,0,Adyacente,True
HRS04_RS01840,thrC,338933,+,HRS04_RS01845,yaaX,339146,+,213,Normal (200-500 pb),True
HRS04_RS01845,yaaX,339443,+,HRS04_RS01850,,339702,+,259,Normal (200-500 pb),True
HRS04_RS01850,,340683,+,HRS04_RS01855,yaaA,340874,-,191,Moderado (100-200 pb),False
HRS04_RS01855,yaaA,341651,-,HRS04_RS01860,yaaJ,341720,-,69,Cercano (50-100 pb),True
HRS04_RS01860,yaaJ,343151,-,HRS04_RS01865,tal,343429,+,278,Normal (200-500 pb),False
HRS04_RS01865,tal,344383,+,HRS04_RS01870,mog,344497,+,114,Moderado (100-200 pb),True
HRS04_RS01870,mog,345085,+,HRS04_RS01875,satP,345119,-,34,Muy cercano (< 50 pb),False
HRS04_RS01875,satP,345686,-,HRS04_RS01880,msyB,345834,-,148,Moderado (100-200 pb),True
HRS04_RS01880,msyB,346548,-,HRS04_RS01885,yaaI,346573,-,25,Muy cercano (< 50 pb),True
HRS04_RS01885,yaaI,346978,-,HRS04_RS01890,dnaK,347354,+,376,Normal (200-500 pb),False
HRS04_RS01890,dnaK,349271,+,HRS04_RS01895,dnaJ,349359,+,88,Cercano (50-100 pb),True
HRS04_RS01895,dnaJ,350490,+,HRS04_RS01900,mokC,350593,-,103,Moderado (100-200 pb),False
HRS04_RS01900,mokC,350746,-,HRS04_RS01905,nhaA,351331,+,585,Grande (> 500 pb),False
HRS04_RS01905,nhaA,352498,+,HRS04_RS01910,nhaR,352563,+,65,Cercano (50-100 pb),True
HRS04_RS01910,nhaR,353463,+,HRS04_RS01915,,353501,-,38,Muy cercano (< 50 pb),False
HRS04_RS01915,,354461,-,HRS04_RS01920,,354473,-,12,Muy cercano (< 50 pb),True
HRS04_RS01920,,355805,-,HRS04_RS01925,espX1,356059,-,254,Normal (200-500 pb),True
HRS04_RS01925,espX1,357482,-,HRS04_RS01930,rpsT,357965,-,483,Normal (200-500 pb),True
HRS04_RS01930,rpsT,358229,-,HRS04_RS01935,yaaY,358331,+,102,Moderado (100-200 pb),False
HRS04_RS01935,yaaY,358550,+,HRS04_RS01940,ribF,358557,+,7,Muy cercano (< 50 pb),True
HRS04_RS01940,ribF,359499,+,HRS04_RS01945,ileS,359541,+,42,Muy cercano (< 50 pb),True
HRS04_RS01945,ileS,362358,+,HRS04_RS01950,lspA,362357,+,-1,Solapado,True
HRS04_RS01950,lspA,362852,+,HRS04_RS01955,fkpB,362939,+,87,Cercano (50-100 pb),True
HRS04_RS01955,fkpB,363389,+,HRS04_RS01960,ispH,363390,+,1,Muy cercano (< 50 pb),True
HRS04_RS01960,ispH,364341,+,HRS04_RS01965,rihC,364406,+,65,Cercano (50-100 pb),True
HRS04_RS01965,rihC,365321,+,HRS04_RS01970,dapB,365487,+,166,Moderado (100-200 pb),True
HRS04_RS01970,dapB,366309,+,HRS04_RS01975,carA,366764,+,455,Normal (200-500 pb),True
HRS04_RS01975,carA,367913,+,HRS04_RS01980,carB,367930,+,17,Muy cercano (< 50 pb),True
HRS04_RS01980,carB,371152,+,HRS04_RS01985,caiF,371412,+,260,Normal (200-500 pb),True
HRS04_RS01985,caiF,371808,+,HRS04_RS01990,caiE,371893,-,85,Cercano (50-100 pb),False
HRS04_RS01990,caiE,372484,-,HRS04_RS01995,caiD,372489,-,5,Muy cercano (< 50 pb),True
HRS04_RS01995,caiD,373275,-,HRS04_RS02000,caiC,373383,-,108,Moderado (100-200 pb),True
HRS04_RS02000,caiC,374933,-,HRS04_RS02005,caiB,375006,-,73,Cercano (50-100 pb),True
HRS04_RS02005,caiB,376224,-,HRS04_RS02010,caiA,376352,-,128,Moderado (100-200 pb),True
HRS04_RS02010,caiA,377495,-,HRS04_RS02015,caiT,377525,-,30,Muy cercano (< 50 pb),True
HRS04_RS02015,caiT,379040,-,HRS04_RS02020,fixA,379513,+,473,Normal (200-500 pb),False
HRS04_RS02020,fixA,380284,+,HRS04_RS02025,fixB,380298,+,14,Muy cercano (< 50 pb),True
HRS04_RS02025,fixB,381240,+,HRS04_RS02030,fixC,381290,+,50,Cercano (50-100 pb),True
HRS04_RS02030,fixC,382577,+,HRS04_RS02035,fixX,382573,+,-4,Solapado,True
HRS04_RS02035,fixX,382861,+,HRS04_RS02040,yaaU,382918,+,57,Cercano (50-100 pb),True
HRS04_RS02040,yaaU,384250,+,HRS04_RS02045,kefF,384357,+,107,Moderado (100-200 pb),True
HRS04_RS02045,kefF,384888,+,HRS04_RS02050,kefC,384880,+,-8,Solapado,True
HRS04_RS02050,kefC,386743,+,HRS04_RS02055,folA,386935,+,192,Moderado (100-200 pb),True
HRS04_RS02055,folA,387415,+,HRS04_RS02060,apaH,387492,-,77,Cercano (50-100 pb),False
HRS04_RS02060,apaH,388335,-,HRS04_RS02065,apaG,388341,-,6,Muy cercano (< 50 pb),True
HRS04_RS02065,apaG,388719,-,HRS04_RS02070,rsmA,388721,-,2,Muy cercano (< 50 pb),True
HRS04_RS02070,rsmA,389543,-,HRS04_RS02075,pdxA,389539,-,-4,Solapado,True
HRS04_RS02075,pdxA,390529,-,HRS04_RS02080,surA,390528,-,-1,Solapado,True
HRS04_RS02080,surA,391815,-,HRS04_RS02085,lptD,391867,-,52,Cercano (50-100 pb),True
HRS04_RS02085,lptD,394222,-,HRS04_RS02090,djlA,394476,+,254,Normal (200-500 pb),False
HRS04_RS02090,djlA,395292,+,HRS04_RS02095,rluA,395408,-,116,Moderado (100-200 pb),False
HRS04_RS02095,rluA,396068,-,HRS04_RS02100,rapA,396079,-,11,Muy cercano (< 50 pb),True
HRS04_RS02100,rapA,398986,-,HRS04_RS02105,polB,399150,-,164,Moderado (100-200 pb),True
HRS04_RS02105,polB,401502,-,HRS04_RS02110,araD,401576,-,74,Cercano (50-100 pb),True
HRS04_RS02110,araD,402272,-,HRS04_RS02115,araA,402440,-,168,Moderado (100-200 pb),True
HRS04_RS02115,araA,403943,-,HRS04_RS02120,araB,403953,-,10,Muy cercano (< 50 pb),True
HRS04_RS02120,araB,405654,-,HRS04_RS02125,araC,405992,+,338,Normal (200-500 pb),False
HRS04_RS02125,araC,406871,+,HRS04_RS02130,yabI,406956,+,85,Cercano (50-100 pb),True
HRS04_RS02130,yabI,407721,+,HRS04_RS02135,thiQ,407822,-,101,Moderado (100-200 pb),False
HRS04_RS02135,thiQ,408521,-,HRS04_RS02140,thiP,408504,-,-17,Solapado,True
HRS04_RS02140,thiP,410115,-,HRS04_RS02145,thiB,410090,-,-25,Solapado,True
HRS04_RS02145,thiB,411074,-,HRS04_RS02150,sgrR,411237,-,163,Moderado (100-200 pb),True
HRS04_RS02150,sgrR,412893,-,HRS04_RS02155,sgrT,412981,+,88,Cercano (50-100 pb),False
HRS04_RS02155,sgrT,413113,+,HRS04_RS02160,setA,413214,+,101,Moderado (100-200 pb),True
HRS04_RS02160,setA,414393,+,HRS04_RS02165,leuD,414441,-,48,Muy cercano (< 50 pb),False
HRS04_RS02165,leuD,415047,-,HRS04_RS02170,leuC,415057,-,10,Muy cercano (< 50 pb),True
HRS04_RS02170,leuC,416458,-,HRS04_RS02175,leuB,416460,-,2,Muy cercano (< 50 pb),True
HRS04_RS02175,leuB,417552,-,HRS04_RS02180,leuA,417551,-,-1,Solapado,True
HRS04_RS02180,leuA,419123,-,HRS04_RS02185,leuL,419215,-,92,Cercano (50-100 pb),True
HRS04_RS02185,leuL,419302,-,HRS04_RS02190,leuO,419961,+,659,Grande (> 500 pb),False
HRS04_RS02190,leuO,420906,+,HRS04_RS02195,,421060,-,154,Moderado (100-200 pb),False
HRS04_RS02195,,421105,-,HRS04_RS02200,ilvI,421223,+,118,Moderado (100-200 pb),False
HRS04_RS02200,ilvI,422948,+,HRS04_RS02205,ilvN,422950,+,2,Muy cercano (< 50 pb),True
HRS04_RS02205,ilvN,423442,+,HRS04_RS02210,,423453,+,11,Muy cercano (< 50 pb),True
HRS04_RS02210,,423540,+,HRS04_RS02215,cra,423621,+,81,Cercano (50-100 pb),True
HRS04_RS02215,cra,424626,+,HRS04_RS02220,mraZ,425227,+,601,Grande (> 500 pb),True
HRS04_RS02220,mraZ,425686,+,HRS04_RS02225,rsmH,425687,+,1,Muy cercano (< 50 pb),True
HRS04_RS02225,rsmH,426629,+,HRS04_RS02230,ftsL,426625,+,-4,Solapado,True
HRS04_RS02230,ftsL,426991,+,HRS04_RS02235,ftsI,427006,+,15,Muy cercano (< 50 pb),True
HRS04_RS02235,ftsI,428773,+,HRS04_RS02240,murE,428759,+,-14,Solapado,True
HRS04_RS02240,murE,430247,+,HRS04_RS02245,murF,430243,+,-4,Solapado,True
HRS04_RS02245,murF,431602,+,HRS04_RS02250,mraY,431595,+,-7,Solapado,True
HRS04_RS02250,mraY,432678,+,HRS04_RS02255,murD,432680,+,2,Muy cercano (< 50 pb),True
HRS04_RS02255,murD,433997,+,HRS04_RS02260,ftsW,433996,+,-1,Solapado,True
HRS04_RS02260,ftsW,435241,+,HRS04_RS02265,murG,435237,+,-4,Solapado,True
HRS04_RS02265,murG,436305,+,HRS04_RS02270,murC,436358,+,53,Cercano (50-100 pb),True
HRS04_RS02270,murC,437834,+,HRS04_RS02275,ddlB,437826,+,-8,Solapado,True
HRS04_RS02275,ddlB,438747,+,HRS04_RS02280,ftsQ,438748,+,1,Muy cercano (< 50 pb),True
HRS04_RS02280,ftsQ,439579,+,HRS04_RS02285,ftsA,439575,+,-4,Solapado,True
HRS04_RS02285,ftsA,440838,+,HRS04_RS02290,ftsZ,440898,+,60,Cercano (50-100 pb),True
HRS04_RS02290,ftsZ,442050,+,HRS04_RS02295,lpxC,442150,+,100,Moderado (100-200 pb),True
HRS04_RS02295,lpxC,443068,+,HRS04_RS02300,secM,443298,+,230,Normal (200-500 pb),True
HRS04_RS02300,secM,443811,+,HRS04_RS02305,secA,443872,+,61,Cercano (50-100 pb),True
HRS04_RS02305,secA,446578,+,HRS04_RS02310,mutT,446637,+,59,Cercano (50-100 pb),True
HRS04_RS02310,mutT,447027,+,HRS04_RS02315,,447296,+,269,Normal (200-500 pb),True
HRS04_RS02315,,448277,+,HRS04_RS02320,yacG,448405,-,128,Moderado (100-200 pb),False
HRS04_RS02320,yacG,448603,-,HRS04_RS02325,zapD,448612,-,9,Muy cercano (< 50 pb),True
HRS04_RS02325,zapD,449356,-,HRS04_RS02330,coaE,449355,-,-1,Solapado,True
HRS04_RS02330,coaE,449976,-,HRS04_RS02335,,450000,+,24,Muy cercano (< 50 pb),False
HRS04_RS02335,,450045,+,HRS04_RS02340,guaC,450200,+,155,Moderado (100-200 pb),True
HRS04_RS02340,guaC,451244,+,HRS04_RS02345,hofC,451278,-,34,Muy cercano (< 50 pb),False
HRS04_RS02345,hofC,452481,-,HRS04_RS02350,gspE,452470,-,-11,Solapado,True
HRS04_RS02350,gspE,453856,-,HRS04_RS02355,ppdD,453865,-,9,Muy cercano (< 50 pb),True
HRS04_RS02355,ppdD,454306,-,HRS04_RS02360,nadC,454507,-,201,Normal (200-500 pb),True
HRS04_RS02360,nadC,455401,-,HRS04_RS02365,ampD,455488,+,87,Cercano (50-100 pb),False
HRS04_RS02365,ampD,456040,+,HRS04_RS02370,ampE,456036,+,-4,Solapado,True
HRS04_RS02370,ampE,456891,+,HRS04_RS02375,aroP,456933,-,42,Muy cercano (< 50 pb),False
HRS04_RS02375,aroP,458307,-,HRS04_RS02380,pdhR,458847,+,540,Grande (> 500 pb),False
HRS04_RS02380,pdhR,459612,+,HRS04_RS02385,aceE,459772,+,160,Moderado (100-200 pb),True
HRS04_RS02385,aceE,462436,+,HRS04_RS02390,aceF,462450,+,14,Muy cercano (< 50 pb),True
HRS04_RS02390,aceF,464343,+,HRS04_RS02395,lpdA,464667,+,324,Normal (200-500 pb),True
HRS04_RS02395,lpdA,466092,+,HRS04_RS02400,yacH,466162,-,70,Cercano (50-100 pb),False
HRS04_RS02400,yacH,467977,-,HRS04_RS02405,acnB,468331,+,354,Normal (200-500 pb),False
HRS04_RS02405,acnB,470929,+,HRS04_RS02410,yacL,471103,+,174,Moderado (100-200 pb),True
HRS04_RS02410,yacL,471466,+,HRS04_RS02415,speD,471503,-,37,Muy cercano (< 50 pb),False
HRS04_RS02415,speD,472298,-,HRS04_RS02420,speE,472313,-,15,Muy cercano (< 50 pb),True
HRS04_RS02420,speE,473180,-,HRS04_RS02425,yacC,473285,-,105,Moderado (100-200 pb),True
HRS04_RS02425,yacC,473633,-,HRS04_RS02430,cueO,473798,+,165,Moderado (100-200 pb),False
HRS04_RS02430,cueO,475349,+,HRS04_RS02435,gcd,475395,-,46,Muy cercano (< 50 pb),False
HRS04_RS02435,gcd,477786,-,HRS04_RS02440,hpt,477991,+,205,Normal (200-500 pb),False
HRS04_RS02440,hpt,478528,+,HRS04_RS02445,can,478568,-,40,Muy cercano (< 50 pb),False
HRS04_RS02445,can,479231,-,HRS04_RS02450,yadG,479339,+,108,Moderado (100-200 pb),False
HRS04_RS02450,yadG,480266,+,HRS04_RS02455,yadH,480262,+,-4,Solapado,True
HRS04_RS02455,yadH,481033,+,HRS04_RS02460,yadI,481137,+,104,Moderado (100-200 pb),True
HRS04_RS02460,yadI,481578,+,HRS04_RS02465,yadE,481641,+,63,Cercano (50-100 pb),True
HRS04_RS02465,yadE,482871,+,HRS04_RS02470,panD,482874,-,3,Muy cercano (< 50 pb),False
HRS04_RS02470,panD,483255,-,HRS04_RS02475,rpnC,483528,+,273,Normal (200-500 pb),False
HRS04_RS02475,rpnC,484431,+,HRS04_RS02480,panC,484504,-,73,Cercano (50-100 pb),False
HRS04_RS02480,panC,485356,-,HRS04_RS02485,panB,485367,-,11,Muy cercano (< 50 pb),True
HRS04_RS02485,panB,486162,-,HRS04_RS02490,,486274,-,112,Moderado (100-200 pb),True
HRS04_RS02490,,487549,-,HRS04_RS02495,,487601,-,52,Cercano (50-100 pb),True
HRS04_RS02495,,488198,-,HRS04_RS02500,yadL,488224,-,26,Muy cercano (< 50 pb),True
HRS04_RS02500,yadL,488827,-,HRS04_RS02505,yadM,488841,-,14,Muy cercano (< 50 pb),True
HRS04_RS02505,yadM,489411,-,HRS04_RS02510,htrE,489427,-,16,Muy cercano (< 50 pb),True
HRS04_RS02510,htrE,492028,-,HRS04_RS02515,yadV,492062,-,34,Muy cercano (< 50 pb),True
HRS04_RS02515,yadV,492803,-,HRS04_RS02520,yadN,492907,-,104,Moderado (100-200 pb),True
HRS04_RS02520,yadN,493492,-,HRS04_RS02525,folK,493861,-,369,Normal (200-500 pb),True
HRS04_RS02525,folK,494341,-,HRS04_RS02530,pcnB,494337,-,-4,Solapado,True
HRS04_RS02530,pcnB,495735,-,HRS04_RS02535,gluQRS,495794,-,59,Cercano (50-100 pb),True
HRS04_RS02535,gluQRS,496691,-,HRS04_RS02540,dksA,496757,-,66,Cercano (50-100 pb),True
HRS04_RS02540,dksA,497213,-,HRS04_RS02545,sfsA,497390,-,177,Moderado (100-200 pb),True
HRS04_RS02545,sfsA,498095,-,HRS04_RS02550,thpR,498109,-,14,Muy cercano (< 50 pb),True
HRS04_RS02550,thpR,498640,-,HRS04_RS02555,hrpB,498713,+,73,Cercano (50-100 pb),False
HRS04_RS02555,hrpB,501143,+,HRS04_RS02560,mrcB,501338,+,195,Moderado (100-200 pb),True
HRS04_RS02560,mrcB,503873,+,HRS04_RS02565,fhuA,504092,+,219,Normal (200-500 pb),True
HRS04_RS02565,fhuA,506336,+,HRS04_RS02570,fhuC,506386,+,50,Cercano (50-100 pb),True
HRS04_RS02570,fhuC,507184,+,HRS04_RS02575,fhuD,507183,+,-1,Solapado,True
HRS04_RS02575,fhuD,508074,+,HRS04_RS02580,fhuB,508070,+,-4,Solapado,True
HRS04_RS02580,fhuB,510053,+,HRS04_RS02585,hemL,510087,-,34,Muy cercano (< 50 pb),False
HRS04_RS02585,hemL,511368,-,HRS04_RS02590,yadX,511533,+,165,Moderado (100-200 pb),False
HRS04_RS02590,yadX,511581,+,HRS04_RS02595,clcA,511592,+,11,Muy cercano (< 50 pb),True
HRS04_RS02595,clcA,513014,+,HRS04_RS02600,yadW,513037,+,23,Muy cercano (< 50 pb),True
HRS04_RS02600,yadW,513103,+,HRS04_RS02605,erpA,513095,+,-8,Solapado,True
HRS04_RS02605,erpA,513440,+,HRS04_RS02610,yadS,513486,-,46,Muy cercano (< 50 pb),False
HRS04_RS02610,yadS,514110,-,HRS04_RS02615,btuF,514147,-,37,Muy cercano (< 50 pb),True
HRS04_RS02615,btuF,514948,-,HRS04_RS02620,mtnN,514940,-,-8,Solapado,True
HRS04_RS02620,mtnN,515639,-,HRS04_RS02625,dgt,515722,+,83,Cercano (50-100 pb),False
HRS04_RS02625,dgt,517240,+,HRS04_RS02630,degP,517369,+,129,Moderado (100-200 pb),True
HRS04_RS02630,degP,518794,+,HRS04_RS02635,cdaR,518948,+,154,Moderado (100-200 pb),True
HRS04_RS02635,cdaR,520106,+,HRS04_RS02640,yaeH,520194,-,88,Cercano (50-100 pb),False
HRS04_RS02640,yaeH,520581,-,HRS04_RS02645,dapD,520892,-,311,Normal (200-500 pb),True
HRS04_RS02645,dapD,521717,-,HRS04_RS02650,glnD,521747,-,30,Muy cercano (< 50 pb),True
HRS04_RS02650,glnD,524420,-,HRS04_RS02655,map,524481,-,61,Cercano (50-100 pb),True
HRS04_RS02655,map,525276,-,HRS04_RS02660,rpsB,525643,+,367,Normal (200-500 pb),False
HRS04_RS02660,rpsB,526369,+,HRS04_RS02665,tsf,526626,+,257,Normal (200-500 pb),True
HRS04_RS02665,tsf,527478,+,HRS04_RS02670,pyrH,527624,+,146,Moderado (100-200 pb),True
HRS04_RS02670,pyrH,528350,+,HRS04_RS02675,frr,528641,+,291,Normal (200-500 pb),True
HRS04_RS02675,frr,529199,+,HRS04_RS02680,ispC,529290,+,91,Cercano (50-100 pb),True
HRS04_RS02680,ispC,530487,+,HRS04_RS02685,ispU,530675,+,188,Moderado (100-200 pb),True
HRS04_RS02685,ispU,531434,+,HRS04_RS02690,cdsA,531446,+,12,Muy cercano (< 50 pb),True
HRS04_RS02690,cdsA,532304,+,HRS04_RS02695,rseP,532315,+,11,Muy cercano (< 50 pb),True
HRS04_RS02695,rseP,533668,+,HRS04_RS02700,bamA,533697,+,29,Muy cercano (< 50 pb),True
HRS04_RS02700,bamA,536130,+,HRS04_RS02705,skp,536251,+,121,Moderado (100-200 pb),True
HRS04_RS02705,skp,536737,+,HRS04_RS02710,lpxD,536740,+,3,Muy cercano (< 50 pb),True
HRS04_RS02710,lpxD,537766,+,HRS04_RS02715,fabZ,537870,+,104,Moderado (100-200 pb),True
HRS04_RS02715,fabZ,538326,+,HRS04_RS02720,lpxA,538329,+,3,Muy cercano (< 50 pb),True
HRS04_RS02720,lpxA,539118,+,HRS04_RS02725,lpxB,539117,+,-1,Solapado,True
HRS04_RS02725,lpxB,540266,+,HRS04_RS02730,rnhB,540262,+,-4,Solapado,True
HRS04_RS02730,rnhB,540859,+,HRS04_RS02735,dnaE,540895,+,36,Muy cercano (< 50 pb),True
HRS04_RS02735,dnaE,544378,+,HRS04_RS02740,accA,544390,+,12,Muy cercano (< 50 pb),True
HRS04_RS02740,accA,545350,+,HRS04_RS02745,ldcC,545448,+,98,Cercano (50-100 pb),True
HRS04_RS02745,ldcC,547590,+,HRS04_RS02750,yaeR,547646,+,56,Cercano (50-100 pb),True
HRS04_RS02750,yaeR,548036,+,HRS04_RS02755,tilS,548100,+,64,Cercano (50-100 pb),True
