gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
b0339,cynT,359458,+,b0340,cynS,359488,+,30,Muy cercano (< 50 pb),True
b0340,cynS,359959,+,b0341,cynX,359991,+,32,Muy cercano (< 50 pb),True
b0341,cynX,361146,+,b0342,lacA,361248,-,102,Moderado (100-200 pb),False
b0342,lacA,361860,-,b0343,lacY,361925,-,65,Cercano (50-100 pb),True
b0343,lacY,363179,-,b0344,lacZ,363230,-,51,Cercano (50-100 pb),True
b0344,lacZ,366305,-,b0345,lacI,366427,-,122,Moderado (100-200 pb),True
b0345,lacI,367510,-,b0346,mhpR,367586,-,76,Cercano (50-100 pb),True
b0346,mhpR,368420,-,b0347,mhpA,368610,+,190,Moderado (100-200 pb),False
b0347,mhpA,370275,+,b0348,mhpB,370276,+,1,Muy cercano (< 50 pb),True
b0348,mhpB,371221,+,b0349,mhpC,371238,+,17,Muy cercano (< 50 pb),True
b0349,mhpC,372105,+,b0350,mhpD,372114,+,9,Muy cercano (< 50 pb),True
b0350,mhpD,372924,+,b0351,mhpF,372920,+,-4,Solapado,True
b0351,mhpF,373871,+,b0352,mhpE,373867,+,-4,Solapado,True
b0352,mhpE,374881,+,b0353,mhpT,375458,+,577,Grande (> 500 pb),True
b0353,mhpT,376670,+,b0354,yaiL,376771,+,101,Moderado (100-200 pb),True
b0354,yaiL,377311,+,b0355,frmB,377534,-,223,Normal (200-500 pb),False
b0355,frmB,378368,-,b0356,frmA,378461,-,93,Cercano (50-100 pb),True
b0356,frmA,379571,-,b0357,frmR,379605,-,34,Muy cercano (< 50 pb),True
b0357,frmR,379881,-,b0358,yaiO,380068,-,187,Moderado (100-200 pb),True
b0358,yaiO,380842,-,b4579,yaiX,380843,-,1,Muy cercano (< 50 pb),True
b4579,yaiX,382872,-,b0360,insC1,381350,+,-1522,Solapado,False
b0360,insC1,381716,+,b0361,insD1,381673,+,-43,Solapado,True
b0361,insD1,382579,+,b0363,yaiP,382738,-,159,Moderado (100-200 pb),False
b0363,yaiP,383935,-,b4731,ykiC,383959,+,24,Muy cercano (< 50 pb),False
b4731,ykiC,384079,+,b0364,yaiS,384058,-,-21,Solapado,False
b0364,yaiS,384616,-,b0365,tauA,385231,+,615,Grande (> 500 pb),False
b0365,tauA,386194,+,b0366,tauB,386206,+,12,Muy cercano (< 50 pb),True
b0366,tauB,386974,+,b0367,tauC,386970,+,-4,Solapado,True
b0367,tauC,387798,+,b0368,tauD,387794,+,-4,Solapado,True
b0368,tauD,388646,+,b0369,hemB,388752,-,106,Moderado (100-200 pb),False
b0369,hemB,389727,-,b4580,yaiT,390250,+,523,Grande (> 500 pb),False
b4580,yaiT,394418,+,b4767,ytiB,391591,-,-2827,Solapado,False
b4767,ytiB,391648,-,b0372,insF2,391738,-,90,Cercano (50-100 pb),True
b0372,insF2,392605,-,b0373,insE2,392601,-,-4,Solapado,True
b0373,insE2,392901,-,b0375,iprA,394505,+,1604,Grande (> 500 pb),False
b0375,iprA,395129,+,b0376,ampH,395129,-,0,Adyacente,False
b0376,ampH,396287,-,b0377,sbmA,396638,+,351,Normal (200-500 pb),False
b0377,sbmA,397859,+,b0378,yaiW,397871,+,12,Muy cercano (< 50 pb),True
b0378,yaiW,398966,+,b0379,yaiY,399024,-,58,Cercano (50-100 pb),False
b0379,yaiY,399333,-,b0380,yaiZ,399592,+,259,Normal (200-500 pb),False
b0380,yaiZ,399805,+,b0381,ddlA,399828,-,23,Muy cercano (< 50 pb),False
b0381,ddlA,400923,-,b0382,iraP,401385,+,462,Normal (200-500 pb),False
b0382,iraP,401646,+,b0383,phoA,401746,+,100,Moderado (100-200 pb),True
b0383,phoA,403162,+,b0384,psiF,403280,+,118,Moderado (100-200 pb),True
b0384,psiF,403601,+,b0385,dgcC,403702,+,101,Moderado (100-200 pb),True
b0385,dgcC,404818,+,b0386,proC,404834,-,16,Muy cercano (< 50 pb),False
b0386,proC,405644,-,b0387,yaiI,405763,+,119,Moderado (100-200 pb),False
b0387,yaiI,406222,+,b0388,aroL,406404,+,182,Moderado (100-200 pb),True
b0388,aroL,406929,+,b0389,yaiA,406978,+,49,Muy cercano (< 50 pb),True
b0389,yaiA,407170,+,b0390,aroM,407427,+,257,Normal (200-500 pb),True
b0390,aroM,408105,+,b0391,ppnP,408176,+,71,Cercano (50-100 pb),True
b0391,ppnP,408461,+,b4732,ykiD,408946,+,485,Normal (200-500 pb),True
b4732,ykiD,409030,+,b0393,rdgC,409107,-,77,Cercano (50-100 pb),False
b0393,rdgC,410019,-,b0394,mak,410143,+,124,Moderado (100-200 pb),False
b0394,mak,411052,+,b0396,araJ,411296,-,244,Normal (200-500 pb),False
b0396,araJ,412481,-,b0397,sbcC,412606,-,125,Moderado (100-200 pb),True
b0397,sbcC,415753,-,b0398,sbcD,415749,-,-4,Solapado,True
b0398,sbcD,416952,-,b0399,phoB,417141,+,189,Moderado (100-200 pb),False
b0399,phoB,417831,+,b0400,phoR,417888,+,57,Cercano (50-100 pb),True
b0400,phoR,419184,+,b0401,brnQ,419590,+,406,Normal (200-500 pb),True
b0401,brnQ,420910,+,b0402,proY,420985,+,75,Cercano (50-100 pb),True
b0402,proY,422359,+,b0403,malZ,422517,+,158,Moderado (100-200 pb),True
b0403,malZ,424332,+,b0404,acpH,424336,-,4,Muy cercano (< 50 pb),False
b0404,acpH,424918,-,b0405,queA,425010,+,92,Cercano (50-100 pb),False
b0405,queA,426081,+,b0406,tgt,426136,+,55,Cercano (50-100 pb),True
b0406,tgt,427264,+,b0407,yajC,427286,+,22,Muy cercano (< 50 pb),True
b0407,yajC,427619,+,b0408,secD,427646,+,27,Muy cercano (< 50 pb),True
b0408,secD,429494,+,b0409,secF,429504,+,10,Muy cercano (< 50 pb),True
b0409,secF,430476,+,b0410,yajD,430604,+,128,Moderado (100-200 pb),True
b0410,yajD,430952,+,b0411,tsx,431128,-,176,Moderado (100-200 pb),False
b0411,tsx,432013,-,b0412,yajI,432311,-,298,Normal (200-500 pb),True
b0412,yajI,432851,-,b0413,nrdR,433001,+,150,Moderado (100-200 pb),False
b0413,nrdR,433451,+,b0414,ribD,433454,+,3,Muy cercano (< 50 pb),True
b0414,ribD,434558,+,b0415,ribE,434646,+,88,Cercano (50-100 pb),True
b0415,ribE,435117,+,b0416,nusB,435136,+,19,Muy cercano (< 50 pb),True
b0416,nusB,435556,+,b0417,thiL,435633,+,77,Cercano (50-100 pb),True
b0417,thiL,436611,+,b0418,pgpA,436588,+,-23,Solapado,True
b0418,pgpA,437107,+,b0419,yajO,437160,-,53,Cercano (50-100 pb),False
b0419,yajO,438135,-,b0420,dxs,438314,-,179,Moderado (100-200 pb),True
b0420,dxs,440177,-,b0421,ispA,440201,-,24,Muy cercano (< 50 pb),True
b0421,ispA,441101,-,b0422,xseB,441100,-,-1,Solapado,True
b0422,xseB,441343,-,b0423,thiI,441548,+,205,Normal (200-500 pb),False
b0423,thiI,442997,+,b0424,yajL,443050,-,53,Cercano (50-100 pb),False
b0424,yajL,443641,-,b0425,panE,443603,-,-38,Solapado,True
b0425,panE,444515,-,b0426,yajQ,444682,+,167,Moderado (100-200 pb),False
b0426,yajQ,445174,+,b0427,yajR,445301,-,127,Moderado (100-200 pb),False
b0427,yajR,446666,-,b0428,cyoE,446814,-,148,Moderado (100-200 pb),True
b0428,cyoE,447705,-,b0429,cyoD,447716,-,11,Muy cercano (< 50 pb),True
b0429,cyoD,448046,-,b0430,cyoC,448045,-,-1,Solapado,True
b0430,cyoC,448660,-,b0431,cyoB,448649,-,-11,Solapado,True
b0431,cyoB,450641,-,b0432,cyoA,450662,-,21,Muy cercano (< 50 pb),True
b0432,cyoA,451610,-,b0433,ampG,452069,-,459,Normal (200-500 pb),True
b0433,ampG,453545,-,b0434,yajG,453588,-,43,Muy cercano (< 50 pb),True
b0434,yajG,454167,-,b0435,bolA,454471,+,304,Normal (200-500 pb),False
b0435,bolA,454789,+,b0436,tig,455132,+,343,Normal (200-500 pb),True
b0436,tig,456431,+,b0437,clpP,456676,+,245,Normal (200-500 pb),True
b0437,clpP,457300,+,b0438,clpX,457425,+,125,Moderado (100-200 pb),True
b0438,clpX,458700,+,b0439,lon,458887,+,187,Moderado (100-200 pb),True
b0439,lon,461242,+,b0440,hupB,461450,+,208,Normal (200-500 pb),True
b0440,hupB,461723,+,b0441,ppiD,461914,+,191,Moderado (100-200 pb),True
b0441,ppiD,463786,+,b0442,ybaV,463936,+,150,Moderado (100-200 pb),True
b0442,ybaV,464308,+,b0443,fadM,464401,+,93,Cercano (50-100 pb),True
b0443,fadM,464800,+,b0444,queC,464851,-,51,Cercano (50-100 pb),False
b0444,queC,465547,-,b0445,ybaE,465611,-,64,Cercano (50-100 pb),True
b0445,ybaE,467312,-,b0446,cof,467411,+,99,Cercano (50-100 pb),False
b0446,cof,468230,+,b0447,decR,468382,+,152,Moderado (100-200 pb),True
b0447,decR,468841,+,b0448,mdlA,468870,+,29,Muy cercano (< 50 pb),True
b0448,mdlA,470643,+,b0449,mdlB,470635,+,-8,Solapado,True
b0449,mdlB,472417,+,b0450,glnK,472597,+,180,Moderado (100-200 pb),True
b0450,glnK,472936,+,b0451,amtB,472965,+,29,Muy cercano (< 50 pb),True
b0451,amtB,474252,+,b0452,tesB,474300,-,48,Muy cercano (< 50 pb),False
b0452,tesB,475161,-,b0453,ybaY,475378,+,217,Normal (200-500 pb),False
b0453,ybaY,475951,+,b0454,ybaZ,475981,-,30,Muy cercano (< 50 pb),False
b0454,ybaZ,476371,-,b0456,ybaA,476671,+,300,Normal (200-500 pb),False
b0456,ybaA,477025,+,b0457,pdeB,477066,-,41,Muy cercano (< 50 pb),False
b0457,pdeB,478617,-,b0458,ylaC,478780,-,163,Moderado (100-200 pb),True
b0458,ylaC,479251,-,b0459,maa,479366,-,115,Moderado (100-200 pb),True
b0459,maa,479918,-,b0460,hha,480089,-,171,Moderado (100-200 pb),True
b0460,hha,480308,-,b0461,tomB,480333,-,25,Muy cercano (< 50 pb),True
b0461,tomB,480708,-,b0462,acrB,481253,-,545,Grande (> 500 pb),True
b0462,acrB,484403,-,b0463,acrA,484425,-,22,Muy cercano (< 50 pb),True
b0463,acrA,485619,-,b0464,acrR,485760,+,141,Moderado (100-200 pb),False
b0464,acrR,486408,+,b0465,mscK,486535,+,127,Moderado (100-200 pb),True
b0465,mscK,489898,+,b0466,ybaM,490109,-,211,Normal (200-500 pb),False
b0466,ybaM,490271,-,b0467,priC,490284,-,13,Muy cercano (< 50 pb),True
b0467,priC,490812,-,b0468,ybaN,490881,+,69,Cercano (50-100 pb),False
b0468,ybaN,491259,+,b0469,apt,491411,+,152,Moderado (100-200 pb),True
b0469,apt,491963,+,b0470,dnaX,492091,+,128,Moderado (100-200 pb),True
b0470,dnaX,494023,+,b0470,dnaX,492091,+,-1932,Solapado,True
b0470,dnaX,493386,+,b0471,ybaB,494075,+,689,Grande (> 500 pb),True
b0471,ybaB,494405,+,b0472,recR,494404,+,-1,Solapado,True
b0472,recR,495010,+,b0473,htpG,495119,+,109,Moderado (100-200 pb),True
b0473,htpG,496994,+,b0474,adk,497174,+,180,Moderado (100-200 pb),True
b0474,adk,497819,+,b0475,hemH,498054,+,235,Normal (200-500 pb),True
b0475,hemH,499017,+,b0476,aes,499013,-,-4,Solapado,False
b0476,aes,499973,-,b0477,gsk,500124,+,151,Moderado (100-200 pb),False
b0477,gsk,501429,+,b0478,ybaL,501561,-,132,Moderado (100-200 pb),False
b0478,ybaL,503238,-,b0479,fsr,503475,-,237,Normal (200-500 pb),True
b0479,fsr,504696,-,b0480,ushA,504913,+,217,Normal (200-500 pb),False
b0480,ushA,506566,+,b0481,ybaK,506602,-,36,Muy cercano (< 50 pb),False
b0481,ybaK,507082,-,b0482,ybaP,507285,-,203,Normal (200-500 pb),True
b0482,ybaP,508080,-,b0483,ybaQ,508217,+,137,Moderado (100-200 pb),False
b0483,ybaQ,508559,+,b0484,copA,508874,-,315,Normal (200-500 pb),False
b0484,copA,511379,-,b0484,copA,511167,-,-212,Solapado,True
b0484,copA,511379,-,b0485,glsA,511640,+,261,Normal (200-500 pb),False
b0485,glsA,512573,+,b0486,ybaT,512575,+,2,Muy cercano (< 50 pb),True
b0486,ybaT,513868,+,b0487,cueR,513992,+,124,Moderado (100-200 pb),True
b0487,cueR,514400,+,b0488,ybbJ,514400,-,0,Adyacente,False
b0488,ybbJ,514859,-,b0489,qmcA,514855,-,-4,Solapado,True
b0489,qmcA,515773,-,b0490,fetA,515918,+,145,Moderado (100-200 pb),False
b0490,fetA,516596,+,b0491,fetB,516582,+,-14,Solapado,True
b0491,fetB,517362,+,b0492,cnoX,517424,-,62,Cercano (50-100 pb),False
b0492,cnoX,518279,-,b0493,ybbO,518339,-,60,Cercano (50-100 pb),True
b0493,ybbO,519149,-,b0494,tesA,519138,-,-11,Solapado,True
b0494,tesA,519765,-,b0495,ybbA,519732,+,-33,Solapado,False
b0495,ybbA,520419,+,b0496,ybbP,520415,+,-4,Solapado,True
b0496,ybbP,522830,+,b0497,rhsD,523260,+,430,Normal (200-500 pb),True
b0497,rhsD,527541,+,b0498,ybbC,527580,+,39,Muy cercano (< 50 pb),True
b0498,ybbC,527949,+,b0502,ylbG,529644,-,1695,Grande (> 500 pb),False
b0502,ylbG,530016,-,b0503,selU,530131,-,115,Moderado (100-200 pb),True
b0503,selU,531226,-,b0504,allS,531294,-,68,Cercano (50-100 pb),True
b0504,allS,532221,-,b0505,allA,532450,+,229,Normal (200-500 pb),False
b0505,allA,532933,+,b0506,allR,533010,+,77,Cercano (50-100 pb),True
b0506,allR,533826,+,b0507,gcl,533915,+,89,Cercano (50-100 pb),True
b0507,gcl,535697,+,b0508,hyi,535709,+,12,Muy cercano (< 50 pb),True
b0508,hyi,536486,+,b0509,glxR,536585,+,99,Cercano (50-100 pb),True
b0509,glxR,537464,+,b0511,allW,537632,+,168,Moderado (100-200 pb),True
b0511,allW,539087,+,b0512,allB,539146,+,59,Cercano (50-100 pb),True
b0512,allB,540508,+,b0513,ybbY,540564,+,56,Cercano (50-100 pb),True
b0513,ybbY,541866,+,b0514,glxK,541887,+,21,Muy cercano (< 50 pb),True
b0514,glxK,543033,+,b0515,allE,543260,-,227,Normal (200-500 pb),False
b0515,allE,544046,-,b0516,allC,544056,-,10,Muy cercano (< 50 pb),True
b0516,allC,545292,-,b0517,allD,545313,-,21,Muy cercano (< 50 pb),True
b0517,allD,546363,-,b0518,fdrA,546679,+,316,Normal (200-500 pb),False
b0518,fdrA,548347,+,b4572,ylbE,548356,+,9,Muy cercano (< 50 pb),True
b4572,ylbE,549616,+,b0520,ylbF,549626,+,10,Muy cercano (< 50 pb),True
b0520,ylbF,550442,+,b0521,ybcF,550438,+,-4,Solapado,True
b0521,ybcF,551332,+,b0522,purK,551526,-,194,Moderado (100-200 pb),False
b0522,purK,552594,-,b0523,purE,552590,-,-4,Solapado,True
b0523,purE,553100,-,b0524,lpxH,553217,-,117,Moderado (100-200 pb),True
b0524,lpxH,553940,-,b0525,ppiB,553942,-,2,Muy cercano (< 50 pb),True
b0525,ppiB,554437,-,b0526,cysS,554610,+,173,Moderado (100-200 pb),False
b0526,cysS,555996,+,b0527,ybcI,556031,-,35,Muy cercano (< 50 pb),False
b0527,ybcI,556553,-,b0528,ybcJ,556660,-,107,Moderado (100-200 pb),True
b0528,ybcJ,556873,-,b0529,folD,556874,-,1,Muy cercano (< 50 pb),True
b0529,folD,557741,-,b0530,sfmA,558211,+,470,Normal (200-500 pb),False
b0530,sfmA,558754,+,b0531,sfmC,558973,+,219,Normal (200-500 pb),True
b0531,sfmC,559666,+,b0532,sfmD,559696,+,30,Muy cercano (< 50 pb),True
b0532,sfmD,562300,+,b0533,sfmH,562335,+,35,Muy cercano (< 50 pb),True
b0533,sfmH,563319,+,b0534,sfmF,563329,+,10,Muy cercano (< 50 pb),True
b0534,sfmF,563845,+,b0535,fimZ,563847,-,2,Muy cercano (< 50 pb),False
b0535,fimZ,564480,-,b0537,intD,564814,-,334,Normal (200-500 pb),True
b0537,intD,565978,-,b0542,renD,566683,+,705,Grande (> 500 pb),False
b0542,renD,568247,+,b0540,insE3,566841,+,-1406,Solapado,True
b0540,insE3,567141,+,b0541,insF3,567137,+,-4,Solapado,True
b0541,insF3,568004,+,b0543,emrE,568314,+,310,Normal (200-500 pb),True
b0543,emrE,568647,+,b4733,ylcJ,568694,+,47,Muy cercano (< 50 pb),True
b4733,ylcJ,568844,+,b0544,ybcK,568901,+,57,Cercano (50-100 pb),True
b0544,ybcK,570428,+,b0545,ybcL,570892,+,464,Normal (200-500 pb),True
b0545,ybcL,571444,+,b0546,ybcM,571453,+,9,Muy cercano (< 50 pb),True
b0546,ybcM,572251,+,b4588,ylcH,572367,+,116,Moderado (100-200 pb),True
b4588,ylcH,572469,+,b0547,ybcN,572465,+,-4,Solapado,True
b0547,ybcN,572921,+,b0548,ninE,572920,+,-1,Solapado,True
b0548,ninE,573091,+,b0549,ybcO,573083,+,-8,Solapado,True
b0549,ybcO,573374,+,b0550,rusA,573370,+,-4,Solapado,True
b0550,rusA,573733,+,b4509,ylcG,573729,+,-4,Solapado,True
b4509,ylcG,573870,+,b0551,quuD,573955,+,85,Cercano (50-100 pb),True
b0551,quuD,574339,+,b0553,nmpC,574528,-,189,Moderado (100-200 pb),False
b0553,nmpC,576825,-,b0552,insH2,574736,-,-2089,Solapado,True
b0552,insH2,575717,-,b0554,essD,577397,+,1680,Grande (> 500 pb),False
b0554,essD,577613,+,b0555,rrrD,577612,+,-1,Solapado,True
b0555,rrrD,578110,+,b0556,rzpD,578106,+,-4,Solapado,True
b0556,rzpD,578568,+,b4510,rzoD,578326,+,-242,Solapado,True
b4510,rzoD,578509,+,b0557,borD,578599,-,90,Cercano (50-100 pb),False
b0557,borD,578893,-,b0558,ybcV,579183,-,290,Normal (200-500 pb),True
b0558,ybcV,579594,-,b0559,ybcW,579879,+,285,Normal (200-500 pb),False
b0559,ybcW,580086,+,b4589,ylcI,580250,-,164,Moderado (100-200 pb),False
b4589,ylcI,580445,-,b0560,nohD,580833,+,388,Normal (200-500 pb),False
b0560,nohD,581379,+,b0561,tfaD,581533,+,154,Moderado (100-200 pb),True
b0561,tfaD,582097,+,b0563,tfaX,582874,+,777,Grande (> 500 pb),True
b0563,tfaX,583060,+,b0564,appY,583680,+,620,Grande (> 500 pb),True
b0564,appY,584430,+,b0565,ompT,584679,-,249,Normal (200-500 pb),False
b0565,ompT,585633,-,b0566,envY,586146,-,513,Grande (> 500 pb),True
b0566,envY,586908,-,b0567,ybcH,587090,-,182,Moderado (100-200 pb),True
b0567,ybcH,587981,-,b0568,nfrA,587981,-,0,Adyacente,True
b0568,nfrA,590954,-,b0569,nfrB,590940,-,-14,Solapado,True
b0569,nfrB,593178,-,b0570,cusS,593327,-,149,Moderado (100-200 pb),True
b0570,cusS,594770,-,b0571,cusR,594759,-,-11,Solapado,True
b0571,cusR,595443,-,b0572,cusC,595599,+,156,Moderado (100-200 pb),False
b0572,cusC,596973,+,b0573,cusF,597130,+,157,Moderado (100-200 pb),True
b0573,cusF,597463,+,b0574,cusB,597478,+,15,Muy cercano (< 50 pb),True
b0574,cusB,598702,+,b0575,cusA,598713,+,11,Muy cercano (< 50 pb),True
b0575,cusA,601857,+,b0576,pheP,601958,+,101,Moderado (100-200 pb),True
b0576,pheP,603335,+,b0577,ybdG,603415,-,80,Cercano (50-100 pb),False
b0577,ybdG,604663,-,b0578,nfsB,604770,-,107,Moderado (100-200 pb),True
b0578,nfsB,605424,-,b0579,ybdF,605517,-,93,Cercano (50-100 pb),True
b0579,ybdF,605886,-,b0580,ybdJ,605950,-,64,Cercano (50-100 pb),True
b0580,ybdJ,606199,-,b0581,ybdK,606264,-,65,Cercano (50-100 pb),True
b0581,ybdK,607383,-,b4415,hokE,607835,+,452,Normal (200-500 pb),False
b4415,hokE,607988,+,b0582,insL2,608064,+,76,Cercano (50-100 pb),True
b0582,insL2,609177,+,b0583,entD,609458,-,281,Normal (200-500 pb),False
b0583,entD,610079,-,b0584,fepA,610253,-,174,Moderado (100-200 pb),True
b0584,fepA,612494,-,b0585,fes,612736,+,242,Normal (200-500 pb),False
b0585,fes,613939,+,b4511,ybdZ,613941,+,2,Muy cercano (< 50 pb),True
b4511,ybdZ,614160,+,b0586,entF,614156,+,-4,Solapado,True
b0586,entF,618038,+,b0587,fepE,618253,+,215,Normal (200-500 pb),True
b0587,fepE,619387,+,b0588,fepC,619383,-,-4,Solapado,False
b0588,fepC,620199,-,b0589,fepG,620195,-,-4,Solapado,True
b0589,fepG,621188,-,b0590,fepD,621184,-,-4,Solapado,True
b0590,fepD,622189,-,b0591,entS,622299,+,110,Moderado (100-200 pb),False
b0591,entS,623550,+,b0592,fepB,623553,-,3,Muy cercano (< 50 pb),False
b0592,fepB,624510,-,b0593,entC,624884,+,374,Normal (200-500 pb),False
b0593,entC,626060,+,b0594,entE,626069,+,9,Muy cercano (< 50 pb),True
b0594,entE,627680,+,b0595,entB,627693,+,13,Muy cercano (< 50 pb),True
b0595,entB,628551,+,b0596,entA,628550,+,-1,Solapado,True
b0596,entA,629297,+,b0597,entH,629299,+,2,Muy cercano (< 50 pb),True
b0597,entH,629713,+,b0598,cstA,629893,+,180,Moderado (100-200 pb),True
b0598,cstA,631999,+,b4512,ybdD,632181,+,182,Moderado (100-200 pb),True
b4512,ybdD,632379,+,b0599,hcxA,632388,-,9,Muy cercano (< 50 pb),False
b0599,hcxA,633477,-,b0600,ybdL,633585,+,108,Moderado (100-200 pb),False
b0600,ybdL,634746,+,b0601,ybdM,634746,-,0,Adyacente,False
b0601,ybdM,635376,-,b0602,ybdN,635348,-,-28,Solapado,True
b0602,ybdN,636569,-,b0603,citR,636715,-,146,Moderado (100-200 pb),True
b0603,citR,637618,-,b0604,dsbG,637826,-,208,Normal (200-500 pb),True
b0604,dsbG,638573,-,b0605,ahpC,638944,+,371,Normal (200-500 pb),False
b0605,ahpC,639508,+,b0606,ahpF,639752,+,244,Normal (200-500 pb),True
b0606,ahpF,641318,+,b0607,uspG,641438,-,120,Moderado (100-200 pb),False
b0607,uspG,641867,-,b0608,ybdR,642087,+,220,Normal (200-500 pb),False
b0608,ybdR,643326,+,b4734,yldA,643329,-,3,Muy cercano (< 50 pb),False
b4734,yldA,643419,-,b0610,rnk,643556,-,137,Moderado (100-200 pb),True
b0610,rnk,643967,-,b0611,rna,644196,-,229,Normal (200-500 pb),True
b0611,rna,645003,-,b0612,citT,645116,-,113,Moderado (100-200 pb),True
b0612,citT,646580,-,b0613,citG,646630,-,50,Cercano (50-100 pb),True
b0613,citG,647509,-,b0614,citX,647483,-,-26,Solapado,True
b0614,citX,648035,-,b0615,citF,648038,-,3,Muy cercano (< 50 pb),True
b0615,citF,649571,-,b0616,citE,649581,-,10,Muy cercano (< 50 pb),True
b0616,citE,650490,-,b0617,citD,650486,-,-4,Solapado,True
b0617,citD,650783,-,b0618,citC,650797,-,14,Muy cercano (< 50 pb),True
b0618,citC,651856,-,b0619,dpiB,652234,+,378,Normal (200-500 pb),False
b0619,dpiB,653893,+,b0620,dpiA,653861,+,-32,Solapado,True
b0620,dpiA,654542,+,b0621,dcuC,654582,-,40,Muy cercano (< 50 pb),False
b0621,dcuC,655968,-,b0622,pagP,656556,+,588,Grande (> 500 pb),False
b0622,pagP,657117,+,b0623,cspE,657291,+,174,Moderado (100-200 pb),True
b0623,cspE,657501,+,b0624,crcB,657554,-,53,Cercano (50-100 pb),False
b0624,crcB,657938,-,b0627,tatE,658946,+,1008,Grande (> 500 pb),False
b0627,tatE,659150,+,b0628,lipA,659250,-,100,Moderado (100-200 pb),False
b0628,lipA,660216,-,b0629,ybeF,660424,-,208,Normal (200-500 pb),True
b0629,ybeF,661378,-,b0630,lipB,661636,-,258,Normal (200-500 pb),True
b0630,lipB,662278,-,b0631,ybeD,662378,-,100,Moderado (100-200 pb),True
b0631,ybeD,662642,-,b0632,dacA,662751,-,109,Moderado (100-200 pb),True
b0632,dacA,663963,-,b0633,rlpA,664101,-,138,Moderado (100-200 pb),True
b0633,rlpA,665190,-,b0634,mrdB,665200,-,10,Muy cercano (< 50 pb),True
b0634,mrdB,666313,-,b0635,mrdA,666315,-,2,Muy cercano (< 50 pb),True
b0635,mrdA,668217,-,b0636,rlmH,668247,-,30,Muy cercano (< 50 pb),True
b0636,rlmH,668715,-,b0637,rsfS,668718,-,3,Muy cercano (< 50 pb),True
b0637,rsfS,669036,-,b0638,cobC,669295,-,259,Normal (200-500 pb),True
b0638,cobC,669907,-,b0639,nadD,669930,-,23,Muy cercano (< 50 pb),True
b0639,nadD,670572,-,b0640,holA,670573,-,1,Muy cercano (< 50 pb),True
b0640,holA,671605,-,b0641,lptE,671604,-,-1,Solapado,True
b0641,lptE,672186,-,b0642,leuS,672200,-,14,Muy cercano (< 50 pb),True
b0642,leuS,674783,-,b0643,ybeL,675017,+,234,Normal (200-500 pb),False
b0643,ybeL,675500,+,b0644,ybeQ,675569,-,69,Cercano (50-100 pb),False
b0644,ybeQ,676547,-,b0645,ybeR,676710,+,163,Moderado (100-200 pb),False
b0645,ybeR,677418,+,b0646,djlB,677414,+,-4,Solapado,True
b0646,djlB,678842,+,b0647,ybeT,678851,-,9,Muy cercano (< 50 pb),False
b0647,ybeT,679406,-,b0648,ybeU,679507,+,101,Moderado (100-200 pb),False
b0648,ybeU,680215,+,b0649,djlC,680211,+,-4,Solapado,True
b0649,djlC,681663,+,b0650,hscC,681722,-,59,Cercano (50-100 pb),False
b0650,hscC,683393,-,b0651,rihA,683476,-,83,Cercano (50-100 pb),True
b0651,rihA,684412,-,b0652,gltL,684529,-,117,Moderado (100-200 pb),True
b0652,gltL,685255,-,b0653,gltK,685254,-,-1,Solapado,True
b0653,gltK,685929,-,b0654,gltJ,685928,-,-1,Solapado,True
b0654,gltJ,686669,-,b0655,gltI,686838,-,169,Moderado (100-200 pb),True
b0655,gltI,687747,-,b0656,insH3,687996,-,249,Normal (200-500 pb),True
b0656,insH3,688977,-,b0657,lnt,689342,-,365,Normal (200-500 pb),True
b0657,lnt,690881,-,b0658,ybeX,690905,-,24,Muy cercano (< 50 pb),True
b0658,ybeX,691784,-,b0659,ybeY,691873,-,89,Cercano (50-100 pb),True
b0659,ybeY,692341,-,b0660,ybeZ,692337,-,-4,Solapado,True
b0660,ybeZ,693378,-,b0661,miaB,693530,-,152,Moderado (100-200 pb),True
b0661,miaB,694955,-,b0662,ubiF,695100,+,145,Moderado (100-200 pb),False
b0662,ubiF,696276,+,b0674,asnB,697512,-,1236,Grande (> 500 pb),False
b0674,asnB,699177,-,b0675,umpH,699573,-,396,Normal (200-500 pb),True
b0675,umpH,700326,-,b0676,nagC,700373,-,47,Muy cercano (< 50 pb),True
b0676,nagC,701594,-,b0677,nagA,701602,-,8,Muy cercano (< 50 pb),True
b0677,nagA,702751,-,b0678,nagB,702810,-,59,Cercano (50-100 pb),True
