locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
b0284,paoC,298735,300934,2199,733,-,59.44,"aldehyde dehydrogenase, molybdenum cofactor-binding subunit",NP_414818.1
b0285,paoB,300930,301887,957,319,-,60.71,"aldehyde dehydrogenase, FAD-binding Fe-S subunit",NP_414819.1
b0286,paoA,301883,302573,690,230,-,54.78,"aldehyde dehydrogenase, Fe-S subunit",NP_414820.1
b0287,yagU,302990,303605,615,205,+,45.2,DUF1440 domain-containing inner membrane protein YagU,NP_414821.1
b0288,ykgJ,303852,304182,330,110,-,50.3,putative metal-chelating domain-containing protein YkgJ,NP_414822.1
b0289,ecpE,304494,305205,711,237,-,53.02,putative fimbrial chaperone EcpE,NP_414823.2
b0290,ecpD,305173,306817,1644,548,-,51.58,fimbrial adhesin EcpD,NP_414824.1
b0291,ecpC,306806,309332,2526,842,-,55.27,putative fimbrial usher protein EcpC,NP_414825.1
b0292,ecpB,309357,310026,669,223,-,54.86,putative fimbrial chaperone EcpB,NP_414826.1
b0293,ecpA,310083,310671,588,196,-,52.89,common pilus major subunit,NP_414827.1
b0294,matA,310745,311336,591,197,-,39.09,DNA-binding transcriptional dual regulator MatA,NP_414828.1
b0295,ykgL,312111,312339,228,76,+,43.86,uncharacterized protein YkgL,NP_414829.1
b4506,ykgO,312373,312514,141,47,-,41.84,50S ribosomal subunit protein L36B,YP_588437.1
b0296,ykgM,312513,312777,264,88,-,45.83,50S ribosomal subunit protein L31B,NP_414830.1
b4671,ykgR,313140,313242,102,34,-,28.43,putative membrane protein YkgR,YP_002791238.1
b0298,insE1,315290,315590,300,100,+,50.0,IS3 element protein InsE,NP_414832.2
b0299,insF1,315586,316453,867,289,+,55.13,IS3 element protein InsF,NP_414833.1
b0301,rclC,317725,318319,594,198,-,44.95,DUF417 domain-containing inner membrane protein RclC,NP_414835.2
b0303,rclB,318330,318567,237,79,-,35.44,hypochlorite stress response protein RclB,NP_414837.2
b0304,rclA,318675,320001,1326,442,-,45.55,cupric reductase RclA,NP_414838.2
b0305,rclR,320226,321081,855,285,+,51.23,DNA-binding transcriptional activator RclR,NP_414839.1
b0306,ykgE,321607,322327,720,240,+,50.56,putative lactate utilization oxidoreductase YkgE,NP_414840.1
b0307,ykgF,322337,323765,1428,476,+,50.21,putative amino acid dehydrogenase with NAD(P)-binding domain and ferridoxin-like domain,NP_414841.1
b0308,ykgG,323757,324453,696,232,+,52.16,DUF162 domain-containing lactate utilization protein YkgG,NP_414842.4
b0310,ykgH,324695,325364,669,223,-,36.92,uncharacterized protein YkgH,NP_414844.1
b0311,betA,325576,327247,1671,557,-,57.09,choline dehydrogenase,NP_414845.1
b0312,betB,327260,328733,1473,491,-,58.25,betaine aldehyde dehydrogenase,NP_414846.1
b0313,betI,328746,329334,588,196,-,56.8,DNA-binding transcriptional repressor BetI,NP_414847.3
b0314,betT,329462,331496,2034,678,+,55.31,choline:H(+) symporter,NP_414848.1
b4730,yahV,331801,331876,75,25,+,24.0,protein YahV,YP_009518747.1
b0315,pdeL,332370,333459,1089,363,+,45.91,DNA-binding transcriptional regulator/c-di-GMP phosphodiesterase PdeL,NP_414849.1
b0316,yahB,333500,334433,933,311,-,49.3,putative LysR-type DNA-binding transcriptional regulator YahB,NP_414850.1
b0317,yahC,334524,335022,498,166,-,52.81,uncharacterized protein YahC,NP_414851.1
b0318,yahD,335279,335885,606,202,+,45.38,ankyrin repeat-containing protein YahD,NP_414852.1
b0319,yahE,335924,336788,864,288,+,47.11,DUF2877 domain-containing protein YahE,NP_414853.1
b0320,yahF,336777,338325,1548,516,+,55.56,putative acyl-CoA synthetase YahF,NP_414854.1
b0321,yahG,338324,339743,1419,473,+,58.35,DUF1116 domain-containing protein YahG,NP_414855.1
b0322,yahH,339768,340089,321,107,+,57.63,putative uncharacterized protein YahH,YP_009518748.2
b0323,yahI,340164,341115,951,317,+,56.15,carbamate kinase-like protein YahI,NP_414857.1
b0324,yahJ,341124,342507,1383,461,+,56.25,amidohydrolase family protein YahJ,NP_414858.1
b0325,yahK,342883,343933,1050,350,+,53.33,"aldehyde reductase, NADPH-dependent",NP_414859.1
b0326,yahL,344175,344991,816,272,+,38.85,uncharacterized protein YahL,NP_414860.1
b4845,xtpA,345251,345434,183,61,+,46.45,putative transcriptional regulator XtpA,YP_013606033.1
b0327,yahM,345403,345649,246,82,+,46.75,uncharacterized protein YahM,NP_414861.2
b0328,yahN,345665,346337,672,224,-,49.4,putative amino acid exporter YahN,NP_414862.1
b0329,yahO,346483,346759,276,92,+,38.77,DUF1471 domain-containing protein YahO,NP_414863.1
b0330,prpR,346856,348443,1587,529,-,55.2,DNA-binding transcriptional dual regulator PrpR,NP_414864.1
b0331,prpB,348681,349572,891,297,+,56.12,2-methylisocitrate lyase,NP_414865.1
b0333,prpC,350011,351181,1170,390,+,55.64,2-methylcitrate synthase,NP_414867.1
b0334,prpD,351214,352666,1452,484,+,56.96,2-methylcitrate dehydratase,NP_414868.1
b0335,prpE,352705,354592,1887,629,+,58.4,propionyl-CoA synthetase,NP_414869.1
b0336,codB,354921,356181,1260,420,+,53.89,cytosine transporter,NP_414870.1
b0337,codA,356170,357454,1284,428,+,53.43,cytosine/isoguanine deaminase,NP_414871.1
b0338,cynR,357790,358690,900,300,-,55.0,DNA-binding transcriptional dual regulator CynR,NP_414872.3
b0339,cynT,358798,359458,660,220,+,57.27,carbonic anhydrase 1,NP_414873.1
b0340,cynS,359488,359959,471,157,+,50.53,cyanase,NP_414874.1
b0341,cynX,359991,361146,1155,385,+,58.7,cyanate transporter,NP_414875.1
b0342,lacA,361248,361860,612,204,-,42.81,galactoside O-acetyltransferase,NP_414876.1
b0343,lacY,361925,363179,1254,418,-,46.33,lactose permease,NP_414877.1
b0344,lacZ,363230,366305,3075,1025,-,56.26,beta-galactosidase,NP_414878.1
b0345,lacI,366427,367510,1083,361,-,56.33,DNA-binding transcriptional repressor LacI,NP_414879.3
b0346,mhpR,367586,368420,834,278,-,55.76,DNA-binding transcriptional activator MhpR,NP_414880.2
b0347,mhpA,368610,370275,1665,555,+,57.0,3-(3-hydroxyphenyl)propanoate hydroxylase,NP_414881.1
b0348,mhpB,370276,371221,945,315,+,57.78,"3-carboxyethylcatechol 2,3-dioxygenase",NP_414882.1
b0349,mhpC,371238,372105,867,289,+,54.67,"2-hydroxy-6-ketonona-2,4-dienedioate hydrolase",NP_414883.5
b0350,mhpD,372114,372924,810,270,+,55.19,2-hydroxypentadienoate hydratase,NP_414884.2
b0351,mhpF,372920,373871,951,317,+,54.47,acetaldehyde dehydrogenase (acetylating) MhpF,NP_414885.1
b0352,mhpE,373867,374881,1014,338,+,56.51,4-hydroxy-2-oxovalerate aldolase,NP_414886.1
b0353,mhpT,375458,376670,1212,404,+,57.43,3-hydroxyphenylpropionate/3- hydroxycinnamate:H(+) symporter,NP_414887.2
b0354,yaiL,376771,377311,540,180,+,48.15,DUF2058 domain-containing protein YaiL,NP_414888.4
b0355,frmB,377534,378368,834,278,-,48.56,S-formylglutathione hydrolase FrmB,NP_414889.1
b0356,frmA,378461,379571,1110,370,-,53.69,S-(hydroxymethyl)glutathione dehydrogenase,NP_414890.1
b0357,frmR,379605,379881,276,92,-,53.26,DNA-binding transcriptional repressor FrmR,NP_414891.4
b0358,yaiO,380068,380842,774,258,-,50.13,outer membrane protein YaiO,NP_414892.1
b4579,yaiX,380843,382872,2029,676,-,45.21,"putative acyltransferase, N-terminal fragment",
b0360,insC1,381350,381716,366,122,+,53.01,IS2 element protein InsA,NP_414894.2
b0361,insD1,381673,382579,906,302,+,55.08,IS2 element protein,NP_414895.1
b0363,yaiP,382738,383935,1197,399,-,49.96,putative glucosyltransferase,NP_414897.1
b4731,ykiC,383959,384079,120,40,+,43.33,protein YkiC,YP_009518749.1
b0364,yaiS,384058,384616,558,186,-,43.37,putative deacetylase YaiS,NP_414898.4
b0365,tauA,385231,386194,963,321,+,56.28,taurine ABC transporter periplasmic binding protein,NP_414899.2
b0366,tauB,386206,386974,768,256,+,55.99,taurine ABC transporter ATP binding subunit,NP_414900.1
b0367,tauC,386970,387798,828,276,+,57.25,taurine ABC transporter membrane subunit,NP_414901.1
b0368,tauD,387794,388646,852,284,+,54.46,taurine dioxygenase,NP_414902.1
b0369,hemB,388752,389727,975,325,-,53.95,porphobilinogen synthase,NP_414903.4
b4580,yaiT,390250,394418,4168,1389,+,45.3,putative autotransporter YaiT,
b4767,ytiB,391591,391648,57,19,-,42.11,protein YtiB,YP_010051175.1
b0372,insF2,391738,392605,867,289,-,55.13,IS3 element protein InsF,NP_414906.1
b0373,insE2,392601,392901,300,100,-,50.0,IS3 element protein InsE,NP_414907.2
b0375,iprA,394505,395129,624,208,+,39.42,putative DNA-binding transcriptional regulator IprA,NP_414909.2
b0376,ampH,395129,396287,1158,386,-,55.35,peptidoglycan DD-carboxypeptidase/peptidoglycan DD-endopeptidase,NP_414910.1
b0377,sbmA,396638,397859,1221,407,+,51.35,peptide antibiotic/peptide nucleic acid transporter,NP_414911.1
b0378,yaiW,397871,398966,1095,365,+,53.42,surface-exposed outer membrane lipoprotein,NP_414912.1
b0379,yaiY,399024,399333,309,103,-,52.43,DUF2755 domain-containing inner membrane protein YaiY,NP_414913.1
b0380,yaiZ,399592,399805,213,71,+,48.83,DUF2754 domain-containing protein YaiZ,NP_414914.2
b0381,ddlA,399828,400923,1095,365,-,51.05,D-alanine--D-alanine ligase A,NP_414915.1
b0382,iraP,401385,401646,261,87,+,46.36,anti-adaptor protein IraP,NP_414916.1
b0383,phoA,401746,403162,1416,472,+,53.39,alkaline phosphatase,NP_414917.2
b0384,psiF,403280,403601,321,107,+,47.66,phosphate starvation-inducible protein PsiF,NP_414918.4
b0385,dgcC,403702,404818,1116,372,+,53.67,diguanylate cyclase DgcC,NP_414919.1
b0386,proC,404834,405644,810,270,-,54.57,pyrroline-5-carboxylate reductase,NP_414920.1
b0387,yaiI,405763,406222,459,153,+,56.43,DUF188 domain-containing protein YaiI,NP_414921.2
b0388,aroL,406404,406929,525,175,+,52.19,shikimate kinase 2,NP_414922.1
b0389,yaiA,406978,407170,192,64,+,48.44,protein YaiA,NP_414923.1
b0390,aroM,407427,408105,678,226,+,46.46,protein AroM,NP_414924.1
b0391,ppnP,408176,408461,285,95,+,51.93,nucleoside phosphorylase PpnP,NP_414925.1
b4732,ykiD,408946,409030,84,28,+,41.67,protein YkiD,YP_009518750.1
b0393,rdgC,409107,410019,912,304,-,51.54,nucleoid-associated protein RdgC,NP_414927.1
b0394,mak,410143,411052,909,303,+,55.67,fructokinase,NP_414928.2
b0396,araJ,411296,412481,1185,395,-,50.72,putative transport protein AraJ,NP_414930.3
b0397,sbcC,412606,415753,3147,1049,-,53.8,ATP-dependent structure-specific DNA nuclease - SbcC subunit,NP_414931.1
b0398,sbcD,415749,416952,1203,401,-,53.28,ATP-dependent structure-specific DNA nuclease - SbcD subunit,NP_414932.1
b0399,phoB,417141,417831,690,230,+,54.49,DNA-binding transcriptional dual regulator PhoB,NP_414933.1
b0400,phoR,417888,419184,1296,432,+,53.01,sensor histidine kinase PhoR,NP_414934.1
b0401,brnQ,419590,420910,1320,440,+,55.61,branched chain amino acid transporter BrnQ,NP_414935.1
b0402,proY,420985,422359,1374,458,+,52.91,putative transporter ProY,NP_414936.1
b0403,malZ,422517,424332,1815,605,+,54.6,maltodextrin glucosidase,NP_414937.2
b0404,acpH,424336,424918,582,194,-,53.09,acyl carrier protein phosphodiesterase,NP_414938.1
b0405,queA,425010,426081,1071,357,+,54.15,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase,NP_414939.1
b0406,tgt,426136,427264,1128,376,+,51.33,tRNA-guanine transglycosylase,NP_414940.1
b0407,yajC,427286,427619,333,111,+,49.55,Sec translocon accessory complex subunit YajC,NP_414941.1
b0408,secD,427646,429494,1848,616,+,53.19,Sec translocon accessory complex subunit SecD,NP_414942.1
b0409,secF,429504,430476,972,324,+,51.65,Sec translocon accessory complex subunit SecF,NP_414943.1
b0410,yajD,430604,430952,348,116,+,47.13,HNH nuclease family protein YajD,NP_414944.1
b0411,tsx,431128,432013,885,295,-,50.51,nucleoside-specific channel-forming protein Tsx,NP_414945.1
b0412,yajI,432311,432851,540,180,-,47.59,putative lipoprotein YajI,NP_414946.4
b0413,nrdR,433001,433451,450,150,+,51.33,NrdR transcriptional repressor,NP_414947.1
b0414,ribD,433454,434558,1104,368,+,55.34,fused diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase,NP_414948.1
b0415,ribE,434646,435117,471,157,+,52.23,"6,7-dimethyl-8-ribityllumazine synthase",NP_414949.1
b0416,nusB,435136,435556,420,140,+,53.81,transcription antitermination protein NusB,NP_414950.1
b0417,thiL,435633,436611,978,326,+,54.4,thiamine monophosphate kinase,NP_414951.1
b0418,pgpA,436588,437107,519,173,+,53.18,phosphatidylglycerophosphatase A,NP_414952.1
b0419,yajO,437160,438135,975,325,-,53.03,1-deoxyxylulose-5-phosphate synthase YajO,NP_414953.2
b0420,dxs,438314,440177,1863,621,-,54.27,1-deoxy-D-xylulose-5-phosphate synthase,NP_414954.1
b0421,ispA,440201,441101,900,300,-,54.22,geranyl diphosphate/farnesyl diphosphate synthase,NP_414955.1
b0422,xseB,441100,441343,243,81,-,55.14,exodeoxyribonuclease VII subunit XseB,NP_414956.1
b0423,thiI,441548,442997,1449,483,+,52.17,tRNA uridine 4-sulfurtransferase,NP_414957.1
b0424,yajL,443050,443641,591,197,-,56.51,protein/nucleic acid deglycase 3,NP_414958.4
b0425,panE,443603,444515,912,304,-,51.86,2-dehydropantoate 2-reductase,NP_414959.1
b0426,yajQ,444682,445174,492,164,+,50.0,nucleotide binding protein YajQ,NP_414960.2
b0427,yajR,445301,446666,1365,455,-,52.6,putative transport protein YajR,NP_414961.4
b0428,cyoE,446814,447705,891,297,-,53.76,heme O synthase,NP_414962.1
b0429,cyoD,447716,448046,330,110,-,49.7,cytochrome bo3 subunit 4,NP_414963.1
b0430,cyoC,448045,448660,615,205,-,53.5,cytochrome bo3 subunit 3,NP_414964.1
b0431,cyoB,448649,450641,1992,664,-,52.96,cytochrome bo3 subunit 1,NP_414965.1
b0432,cyoA,450662,451610,948,316,-,50.95,cytochrome bo3 subunit 2,NP_414966.1
b0433,ampG,452069,453545,1476,492,-,53.66,muropeptide:H(+) symporter,NP_414967.1
b0434,yajG,453588,454167,579,193,-,51.3,putative lipoprotein YajG,NP_414968.4
b0435,bolA,454471,454789,318,106,+,48.43,DNA-binding transcriptional dual regulator BolA,NP_414969.4
b0436,tig,455132,456431,1299,433,+,51.19,trigger factor,NP_414970.1
b0437,clpP,456676,457300,624,208,+,51.12,ATP-dependent Clp protease proteolytic subunit,NP_414971.1
b0438,clpX,457425,458700,1275,425,+,51.53,ATP-dependent Clp protease ATP-binding subunit ClpX,NP_414972.1
b0439,lon,458887,461242,2355,785,+,52.31,Lon protease,NP_414973.1
b0440,hupB,461450,461723,273,91,+,49.08,DNA-binding protein HU-beta,NP_414974.1
b0441,ppiD,461914,463786,1872,624,+,52.35,periplasmic folding chaperone,NP_414975.1
b0442,ybaV,463936,464308,372,124,+,54.84,helix-hairpin-helix 3 family protein,NP_414976.1
b0443,fadM,464401,464800,399,133,+,46.12,long-chain acyl-CoA thioesterase FadM,NP_414977.1
b0444,queC,464851,465547,696,232,-,51.72,7-cyano-7-deazaguanine synthase,NP_414978.1
b0445,ybaE,465611,467312,1701,567,-,52.97,uncharacterized protein YbaE,NP_414979.1
b0446,cof,467411,468230,819,273,+,51.4,HMP-PP phosphatase,NP_414980.2
b0447,decR,468382,468841,459,153,+,51.85,DNA-binding transcriptional activator DecR,NP_414981.4
b0448,mdlA,468870,470643,1773,591,+,54.03,ABC transporter family protein MdlA,NP_414982.1
b0449,mdlB,470635,472417,1782,594,+,56.29,ABC transporter family protein MdlB,NP_414983.1
b0450,glnK,472597,472936,339,113,+,50.74,nitrogen regulatory protein PII-2,NP_414984.1
b0451,amtB,472965,474252,1287,429,+,56.18,ammonium transporter,NP_414985.1
b0452,tesB,474300,475161,861,287,-,52.5,acyl-CoA thioesterase II,NP_414986.1
b0453,ybaY,475378,475951,573,191,+,53.93,PF09619 family lipoprotein YbaY,NP_414987.3
b0454,ybaZ,475981,476371,390,130,-,54.1,DNA base-flipping protein,NP_414988.1
b0456,ybaA,476671,477025,354,118,+,49.44,DUF1428 domain-containing protein YbaA,NP_414989.1
b0457,pdeB,477066,478617,1551,517,-,48.03,cyclic di-GMP phosphodiesterase PdeB,NP_414990.2
b0458,ylaC,478780,479251,471,157,-,47.13,putative inner membrane protein,NP_414991.4
b0459,maa,479366,479918,552,184,-,48.37,maltose O-acetyltransferase,NP_414992.1
b0460,hha,480089,480308,219,73,-,40.64,hemolysin expression-modulating protein Hha,NP_414993.1
b0461,tomB,480333,480708,375,125,-,40.53,Hha toxicity modulator TomB,NP_414994.1
b0462,acrB,481253,484403,3150,1050,-,53.97,multidrug efflux pump RND permease AcrB,NP_414995.1
b0463,acrA,484425,485619,1194,398,-,53.85,multidrug efflux pump membrane fusion lipoprotein AcrA,NP_414996.1
b0464,acrR,485760,486408,648,216,+,45.37,DNA-binding transcriptional repressor AcrR,NP_414997.1
b0465,mscK,486535,489898,3363,1121,+,51.89,"potassium dependent, small conductance mechanosensitive channel",NP_414998.1
b0466,ybaM,490109,490271,162,54,-,48.15,DUF2496 domain-containing protein YbaM,NP_414999.1
b0467,priC,490284,490812,528,176,-,58.9,primosomal replication protein N'',NP_415000.1
b0468,ybaN,490881,491259,378,126,+,52.12,DUF454 domain-containing inner membrane protein YbaN,NP_415001.1
b0469,apt,491411,491963,552,184,+,54.35,adenine phosphoribosyltransferase,NP_415002.1
b0470,dnaX,492091,494023,1932,644,+,57.66,DNA polymerase III subunit tau,NP_415003.1
b0470,dnaX,492091,493386,1295,431,+,58.33,DNA polymerase III subunit gamma,YP_009518751.1
b0471,ybaB,494075,494405,330,110,+,52.73,putative nucleoid-associated protein YbaB,NP_415004.1
b0472,recR,494404,495010,606,202,+,57.76,recombination mediator protein RecR,NP_415005.1
b0473,htpG,495119,496994,1875,625,+,52.85,chaperone protein HtpG,NP_415006.1
b0474,adk,497174,497819,645,215,+,51.78,adenylate kinase,NP_415007.1
b0475,hemH,498054,499017,963,321,+,53.89,ferrochelatase,NP_415008.1
b0476,aes,499013,499973,960,320,-,52.08,acetylesterase,NP_415009.1
b0477,gsk,500124,501429,1305,435,+,51.88,inosine/guanosine kinase,NP_415010.1
b0478,ybaL,501561,503238,1677,559,-,55.46,putative transporter YbaL,NP_415011.1
b0479,fsr,503475,504696,1221,407,-,52.42,fosmidomycin efflux pump,NP_415012.1
b0480,ushA,504913,506566,1653,551,+,50.88,5'-nucleotidase/UDP-sugar hydrolase,NP_415013.1
b0481,ybaK,506602,507082,480,160,-,50.83,Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK,NP_415014.1
b0482,ybaP,507285,508080,795,265,-,54.09,TraB family protein YbaP,NP_415015.1
b0483,ybaQ,508217,508559,342,114,+,44.74,DNA-binding transcriptional regulator YbaQ,NP_415016.4
b0484,copA,508874,511379,2505,835,-,58.28,Cu(+) exporting P-type ATPase,NP_415017.1
b0484,copA,511167,511379,212,70,-,52.58,soluble Cu(+) chaperone,YP_009518752.1
b0485,glsA,511640,512573,933,311,+,53.16,glutaminase 1,NP_415018.1
b0486,ybaT,512575,513868,1293,431,+,53.29,putative transporter YbaT,NP_415019.1
b0487,cueR,513992,514400,408,136,+,58.58,DNA-binding transcriptional dual regulator CueR,NP_415020.1
b0488,ybbJ,514400,514859,459,153,-,57.3,NfeD-like family protein YbbJ,NP_415021.2
b0489,qmcA,514855,515773,918,306,-,52.83,PHB domain-containing protein QmcA,NP_415022.1
b0490,fetA,515918,516596,678,226,+,45.43,putative iron ABC exporter ATP-binding subunit FetA,NP_415023.1
b0491,fetB,516582,517362,780,260,+,46.15,putative iron ABC exporter membrane subunit FetB,NP_415024.4
b0492,cnoX,517424,518279,855,285,-,55.91,chaperedoxin,NP_415025.4
b0493,ybbO,518339,519149,810,270,-,54.32,NADP(+)-dependent aldehyde reductase YbbO,NP_415026.1
b0494,tesA,519138,519765,627,209,-,52.79,multifunctional acyl-CoA thioesterase I and protease I and lysophospholipase L1,NP_415027.1
b0495,ybbA,519732,520419,687,229,+,56.62,putative ABC transporter ATP-binding protein YbbA,NP_415028.1
b0496,ybbP,520415,522830,2415,805,+,57.6,putative ABC transporter membrane subunit YbbP,NP_415029.1
b0497,rhsD,523260,527541,4281,1427,+,60.13,protein RhsD,NP_415030.1
b0498,ybbC,527580,527949,369,123,+,30.62,PF15631 family protein YbbC,NP_415031.1
b0502,ylbG,529644,530016,372,124,-,50.27,putative DNA-binding transcriptional regulator YlbG,YP_009518753.1
b0503,selU,530131,531226,1095,365,-,55.62,tRNA 2-selenouridine synthase,NP_415036.1
b0504,allS,531294,532221,927,309,-,52.43,DNA-binding transcriptional activator AllS,NP_415037.1
b0505,allA,532450,532933,483,161,+,51.14,ureidoglycolate lyase,NP_415038.1
b0506,allR,533010,533826,816,272,+,52.57,DNA-binding transcriptional repressor AllR,NP_415039.1
b0507,gcl,533915,535697,1782,594,+,52.92,glyoxylate carboligase,NP_415040.1
b0508,hyi,535709,536486,777,259,+,44.66,hydroxypyruvate isomerase,NP_415041.1
b0509,glxR,536585,537464,879,293,+,50.74,tartronate semialdehyde reductase 2,NP_415042.1
b0511,allW,537632,539087,1455,485,+,47.01,allantoin transporter,NP_415044.4
b0512,allB,539146,540508,1362,454,+,51.62,allantoinase,NP_415045.1
b0513,ybbY,540564,541866,1302,434,+,51.23,putative purine transporter,NP_415046.4
